reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test,dead_end_test
P5CD,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
P5CR,1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c,ok,ok,ok,P5CRx;PROD2;PROD3,ok,ok
P5CRx,1pyr5c_c + 2.0 h_c + nadh_c --> nad_c + pro__L_c,ok,ok,ok,P5CR;PROD2;PROD3,ok,ok
PA120abcpp,atp_c + h2o_c + pa120_c --> adp_c + h_c + pa120_p + pi_c,ok,ok,ok,ok,ok,ok
PA140abcpp,atp_c + h2o_c + pa140_c --> adp_c + h_c + pa140_p + pi_c,ok,ok,ok,ok,ok,ok
PA141abcpp,atp_c + h2o_c + pa141_c --> adp_c + h_c + pa141_p + pi_c,ok,ok,ok,ok,ok,ok
PA160abcpp,atp_c + h2o_c + pa160_c --> adp_c + h_c + pa160_p + pi_c,ok,ok,ok,ok,ok,ok
PA161abcpp,atp_c + h2o_c + pa161_c --> adp_c + h_c + pa161_p + pi_c,ok,ok,ok,ok,ok,ok
PA180abcpp,atp_c + h2o_c + pa180_c --> adp_c + h_c + pa180_p + pi_c,ok,ok,ok,ok,ok,ok
PA181abcpp,atp_c + h2o_c + pa181_c --> adp_c + h_c + pa181_p + pi_c,ok,ok,ok,ok,ok,ok
PACALDtex,pacald_e <=> pacald_p,ok,ok,ok,ok,ok,only when going backwards
PACALtabcpp,atp_c + h2o_c + pacald_p --> adp_c + h_c + pacald_c + pi_c,ok,ok,ok,ok,ok,ok
PACCOAE,h_c + nadph_c + o2_c + phaccoa_c --> h2o_c + nadp_c + rephaccoa_c,ok,ok,ok,ok,ok,ok
PACL,atp_c + coa_c + pac_c --> amp_c + phaccoa_c + ppi_c,ok,ok,ok,ok,ok,ok
PACPT_1,coa_c + ppad_c <=> amp_c + ppcoa_c,ok,ok,ok,ok,ok,ok
PANTS,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c,ok,ok,ok,ok,ok,ok
PAPA120pp,h2o_p + pa120_p --> 12dgr120_p + pi_p,ok,ok,ok,ok,ok,ok
PAPA140pp,h2o_p + pa140_p --> 12dgr140_p + pi_p,ok,ok,ok,ok,ok,ok
PAPA141pp,h2o_p + pa141_p --> 12dgr141_p + pi_p,ok,ok,ok,ok,ok,ok
PAPA161pp,h2o_p + pa161_p --> 12dgr161_p + pi_p,ok,ok,ok,ok,ok,ok
PAPA180pp,h2o_p + pa180_p --> 12dgr180_p + pi_p,ok,ok,ok,ok,ok,ok
PAPA181,h2o_c + pa181_c --> 12dgr181_c + pi_c,ok,ok,ok,ok,ok,ok
PAPPT3,udcpp_c + ugmda_c --> uagmda_c + ump_c,ok,ok,ok,ok,ok,ok
PAPSR,paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c,ok,ok,ok,PAPSR2,ok,ok
PAPSR2,grxrd_c + paps_c --> grxox_c + 2.0 h_c + pap_c + so3_c,ok,ok,ok,PAPSR,ok,ok
PBUTT,btcoa_c + pi_c <=> butpi_c + coa_c,ok,ok,ok,ok,ok,only when going forwards
PC,atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c,ok,ok,ok,ok,ok,ok
PC2DHG,dscl_c + nadp_c --> h_c + nadph_c + scl_c,ok,ok,ok,SHCHD2,ok,ok
PCADYOX,34dhbz_c + o2_c --> CCbuttc_c + 2.0 h_c,ok,ok,ok,ok,ok,ok
PDC,2ahethmpp_c <=> acald_c + thmpp_c,ok,ok,ok,ok,ok,only when going forwards
PDE1,camp_c + h2o_c --> amp_c + h_c,ok,ok,ok,ok,ok,ok
PDE4,35cgmp_c + h2o_c --> gmp_c + h_c,ok,ok,ok,ok,ok,ok
PDH,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,ok,ok,ok,ok,ok,ok
PDHcr,dhlam_c + nad_c --> h_c + lpam_c + nadh_c,ok,ok,ok,ok,ok,ok
PDX5POi,o2_c + pdx5p_c --> h2o2_c + pydx5p_c,ok,ok,ok,ok,ok,ok
PDX5PS,dxyl5p_c + nad_c + phthr_c --> co2_c + 2.0 h2o_c + h_c + nadh_c + pdx5p_c + pi_c,ok,ok,ok,ok,ok,ok
PDXPP,h2o_c + pdx5p_c --> pi_c + pydxn_c,ok,ok,ok,ok,ok,ok
PDYXPT_c,pydam_c + pyr_c <=> ala__L_c + pydx_c,ok,ok,ok,ok,ok,ok
PE120abcpp,atp_c + h2o_c + pe120_c --> adp_c + h_c + pe120_p + pi_c,ok,ok,ok,ok,ok,ok
PE160abcpp,atp_c + h2o_c + pe160_c --> adp_c + h_c + pe160_p + pi_c,ok,ok,ok,ok,ok,ok
PE161abcpp,atp_c + h2o_c + pe161_c --> adp_c + h_c + pe161_p + pi_c,ok,ok,ok,ok,ok,ok
PE180abcpp,atp_c + h2o_c + pe180_c --> adp_c + h_c + pe180_p + pi_c,ok,ok,ok,ok,ok,ok
PE181abcpp,atp_c + h2o_c + pe181_c --> adp_c + h_c + pe181_p + pi_c,ok,ok,ok,ok,ok,ok
PEAMNO,h2o_c + o2_c + peamn_c --> h2o2_c + nh4_c + pacald_c,ok,ok,ok,ok,ok,ok
PEAMNtex,peamn_e <=> peamn_p,ok,ok,ok,ok,ok,only when going backwards
PEAt,pea_c <=> pea_e,ok,ok,ok,ok,ok,ok
PEAtabcpp,atp_c + h2o_c + peamn_p --> adp_c + h_c + peamn_c + pi_c,ok,ok,ok,ok,ok,ok
PENTSOtex,pentso3_e <=> pentso3_p,ok,ok,ok,ok,ok,only when going backwards
PEPA,malt_c + pi_c --> h2o_c + malt6p_c,ok,ok,ok,ok,ok,ok
PEPCK_re,gtp_c + oaa_c --> co2_c + gdp_c + pep_c,ok,ok,ok,ok,ok,ok
PFK_2,atp_c + tag6p__D_c --> adp_c + h_c + tagdp__D_c,ok,ok,ok,ok,ok,ok
PG120abcpp,atp_c + h2o_c + pg120_c --> adp_c + h_c + pg120_p + pi_c,ok,ok,ok,ok,ok,ok
PG140abcpp,atp_c + h2o_c + pg140_c --> adp_c + h_c + pg140_p + pi_c,ok,ok,ok,ok,ok,ok
PG141abcpp,atp_c + h2o_c + pg141_c --> adp_c + h_c + pg141_p + pi_c,ok,ok,ok,ok,ok,ok
PG160abcpp,atp_c + h2o_c + pg160_c --> adp_c + h_c + pg160_p + pi_c,ok,ok,ok,ok,ok,ok
PG161abcpp,atp_c + h2o_c + pg161_c --> adp_c + h_c + pg161_p + pi_c,ok,ok,ok,ok,ok,ok
PG180abcpp,atp_c + h2o_c + pg180_c --> adp_c + h_c + pg180_p + pi_c,ok,ok,ok,ok,ok,ok
PG181abcpp,atp_c + h2o_c + pg181_c --> adp_c + h_c + pg181_p + pi_c,ok,ok,ok,ok,ok,ok
PGAMT,gam1p_c <=> gam6p_c,ok,ok,ok,ok,ok,only when going forwards
PGCD,3pg_c + nad_c --> 3php_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
PGI,g6p_c <=> f6p_c,ok,ok,ok,ok,ok,ok
PGK,3pg_c + atp_c <=> 13dpg_c + adp_c,ok,ok,ok,ok,ok,ok
PGL,6pgl_c + h2o_c --> 6pgc_c + h_c,ok,ok,ok,ok,ok,ok
PGLCNDH,6p2dhglcn_c + nadph_c <=> 6pgc_c + 2.0 h_c + nadp_c,ok,ok,ok,ok,ok,only when going backwards
PGLYCP,2pglyc_c + h2o_c --> glyclt_c + pi_c,ok,ok,ok,ok,ok,ok
PGM,2pg_c <=> 3pg_c,ok,ok,ok,ok,ok,ok
PGMT,g1p_c <=> g6p_c,ok,ok,ok,ok,ok,ok
PGP120abcpp,atp_c + h2o_c + pgp120_c --> adp_c + h_c + pgp120_p + pi_c,ok,ok,ok,ok,ok,ok
PGP140abcpp,atp_c + h2o_c + pgp140_c --> adp_c + h_c + pgp140_p + pi_c,ok,ok,ok,ok,ok,ok
PGP141abcpp,atp_c + h2o_c + pgp141_c --> adp_c + h_c + pgp141_p + pi_c,ok,ok,ok,ok,ok,ok
PGP160abcpp,atp_c + h2o_c + pgp160_c --> adp_c + h_c + pgp160_p + pi_c,ok,ok,ok,ok,ok,ok
PGP161abcpp,atp_c + h2o_c + pgp161_c --> adp_c + h_c + pgp161_p + pi_c,ok,ok,ok,ok,ok,ok
PGP180abcpp,atp_c + h2o_c + pgp180_c --> adp_c + h_c + pgp180_p + pi_c,ok,ok,ok,ok,ok,ok
PGP181abcpp,atp_c + h2o_c + pgp181_c --> adp_c + h_c + pgp181_p + pi_c,ok,ok,ok,ok,ok,ok
PGPP120pp,h2o_p + pgp120_p --> pg120_p + pi_p,ok,ok,ok,ok,ok,ok
PGPP140pp,h2o_p + pgp140_p --> pg140_p + pi_p,ok,ok,ok,ok,ok,ok
PGPP141pp,h2o_p + pgp141_p --> pg141_p + pi_p,ok,ok,ok,ok,ok,ok
PGPP160,h2o_c + pgp160_c --> pg160_c + pi_c,ok,ok,ok,ok,ok,ok
PGPP160pp,h2o_p + pgp160_p --> pg160_p + pi_p,ok,ok,ok,ok,ok,ok
PGPP161pp,h2o_p + pgp161_p --> pg161_p + pi_p,ok,ok,ok,ok,ok,ok
PGPP180pp,h2o_p + pgp180_p --> pg180_p + pi_p,ok,ok,ok,ok,ok,ok
PGPP181pp,h2o_p + pgp181_p --> pg181_p + pi_p,ok,ok,ok,ok,ok,ok
PGSA120,cdpdddecg_c + glyc3p_c --> cmp_c + h_c + pgp120_c,ok,ok,ok,ok,ok,ok
PGSA140,cdpdtdecg_c + glyc3p_c --> cmp_c + h_c + pgp140_c,ok,ok,ok,ok,ok,ok
PGSA141,cdpdtdec7eg_c + glyc3p_c --> cmp_c + h_c + pgp141_c,ok,ok,ok,ok,ok,ok
PGSA160,cdpdhdecg_c + glyc3p_c --> cmp_c + h_c + pgp160_c,ok,ok,ok,ok,ok,ok
PGSA161,cdpdhdec9eg_c + glyc3p_c --> cmp_c + h_c + pgp161_c,ok,ok,ok,ok,ok,ok
PGSA180,cdpdodecg_c + glyc3p_c --> cmp_c + h_c + pgp180_c,ok,ok,ok,ok,ok,ok
PGSA181,cdpdodec11eg_c + glyc3p_c --> cmp_c + h_c + pgp181_c,ok,ok,ok,ok,ok,ok
PHCD,1p3h5c_c + 2.0 h2o_c + nad_c --> e4hglu_c + h_c + nadh_c,ok,ok,ok,PY5CDHE,ok,ok
PHCHGS,1p3h5c_c + h2o_c + h_c <=> 4hglusa_c,ok,ok,ok,ok,ok,ok
PHEDCAtexi,phedca_e --> phedca_p,ok,ok,ok,ok,ok,ok
PHEME2abcpp,atp_c + h2o_c + pheme_p --> adp_c + h_c + pheme_c + pi_c,ok,ok,PHEMEabcpp,ok,ok,ok
PHEMEabcpp,atp_c + h2o_c + pheme_c --> adp_c + h_c + pheme_p + pi_c,ok,ok,PHEME2abcpp,ok,ok,ok
PHEMEtonex,h_p + pheme_e --> h_c + pheme_p,ok,ok,ok,ok,ok,ok
PHENONAtexi,phenona_e --> phenona_p,ok,ok,ok,ok,ok,ok
PHEOR,o2_c + phe__L_c --> co2_c + h2o_c + pad_c,ok,ok,ok,ok,ok,ok
PHER,phe__L_c <=> phe__D_c,ok,ok,ok,ok,ok,only when going backwards
PHET,fad_c + h2o_c + phe__D_c --> fadh2_c + nh4_c + phpyr_c,ok,ok,ok,ok,ok,ok
PHETA1,akg_c + phe__L_c <=> glu__L_c + phpyr_c,ok,ok,ok,ok,ok,ok
PHEabc,atp_c + h2o_c + phe__L_e --> adp_c + h_c + phe__L_c + pi_c,ok,ok,ok,ok,ok,ok
PHEt2rpp,h_p + phe__L_p --> h_c + phe__L_c,ok,ok,ok,ok,ok,ok
PHEtipp,phe__L_c --> phe__L_p,ok,ok,ok,ok,ok,ok
PIMEtr,pime_e --> pime_c,ok,ok,ok,ok,ok,ok
PIabc,atp_c + h2o_c + pi_e --> adp_c + h_c + 2.0 pi_c,ok,ok,ok,ok,ok,ok
PIt7ipp,3.0 na1_p + pi_p --> 3.0 na1_c + pi_c,ok,ok,ok,ok,ok,ok
PItex,pi_e <=> pi_p,ok,ok,ok,ok,ok,ok
PItpp,pi_c --> pi_p,ok,ok,ok,ok,ok,ok
PIuabcpp,atp_c + h2o_c + pi_p --> adp_c + h_c + 2.0 pi_c,ok,ok,ok,ok,ok,ok
PLCD,h2o_c + ptd1ino160_c --> 12dgr160_c + h_c + mi1p__D_c,ok,ok,ok,ok,ok,ok
PLIPA1E120pp,h2o_p + pe120_p --> 2agpe120_p + ddca_p + h_p,ok,ok,ok,ok,ok,ok
PLIPA1E160,h2o_c + pe160_c --> 2agpe160_c + h_c + hdca_c,ok,ok,ok,ok,ok,ok
PLIPA1E161pp,h2o_p + pe161_p --> 2agpe161_p + h_p + hdcea_p,ok,ok,ok,ok,ok,ok
PLIPA1E180pp,h2o_p + pe180_p --> 2agpe180_p + h_p + ocdca_p,ok,ok,ok,ok,ok,ok
PLIPA1E181pp,h2o_p + pe181_p --> 2agpe181_p + h_p + ocdcea_p,ok,ok,ok,ok,ok,ok
PLIPA1G120pp,h2o_p + pg120_p --> 2agpg120_p + ddca_p + h_p,ok,ok,ok,ok,ok,ok
PLIPA1G140pp,h2o_p + pg140_p --> 2agpg140_p + h_p + ttdca_p,ok,ok,ok,ok,ok,ok
PLIPA1G141pp,h2o_p + pg141_p --> 2agpg141_p + h_p + ttdcea_p,ok,ok,ok,ok,ok,ok
PLIPA1G160pp,h2o_p + pg160_p --> 2agpg160_p + h_p + hdca_p,ok,ok,ok,ok,ok,ok
PLIPA1G161pp,h2o_p + pg161_p --> 2agpg161_p + h_p + hdcea_p,ok,ok,ok,ok,ok,ok
PLIPA1G180pp,h2o_p + pg180_p --> 2agpg180_p + h_p + ocdca_p,ok,ok,ok,ok,ok,ok
PLIPA1G181pp,h2o_p + pg181_p --> 2agpg181_p + h_p + ocdcea_p,ok,ok,ok,ok,ok,ok
PLIPA2A160pp,h2o_p + pa160_p --> 1hdecg3p_p + h_p + hdca_p,ok,ok,ok,ok,ok,ok
PLIPA2A181pp,h2o_p + pa181_p --> 1odec11eg3p_p + h_p + ocdcea_p,ok,ok,ok,ok,ok,ok
PLIPA2E181pp,h2o_p + pe181_p --> 1agpe181_p + h_p + ocdcea_p,ok,ok,ok,ok,ok,ok
PLIPA2G181pp,h2o_p + pg181_p --> 1agpg181_p + h_p + ocdcea_p,ok,ok,ok,ok,ok,ok
PMANM,man1p_c <=> man6p_c,ok,ok,ok,ok,ok,ok
PMDPHT,5aprbu_c + h2o_c --> 4r5au_c + pi_c,ok,ok,ok,ok,ok,ok
PMPK,4ampm_c + atp_c --> 2mahmp_c + adp_c,ok,ok,ok,ok,ok,ok
PNCDC,h_c + ptcys_c --> co2_c + ptth_c,ok,PNCDC_1,ok,ok,ok,ok
PNCDC_1,h_c + ptcys_c <=> co2_c + ptth_c,ok,PNCDC,ok,ok,ok,only when going forwards
PNP,pi_c + rnam_c <=> h_c + ncam_c + r1p_c,ok,ok,ok,ok,ok,only when going backwards
PNTK,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
POX,h2o_c + pyr_c + q8_c --> ac_c + co2_c + q8h2_c,ok,ok,ok,ok,ok,ok
PPA,h2o_c + ppi_c --> h_c + 2.0 pi_c,ok,ok,ok,ok,ok,ok
PPA2,h2o_c + pppi_c --> h_c + pi_c + ppi_c,ok,ok,ok,ok,ok,ok
PPAKr,adp_c + ppap_c <=> atp_c + ppa_c,ok,ok,ok,ok,ok,only when going backwards
PPA_1pp,h2o_c + ppi_c --> h_p + 2.0 pi_c,ok,ok,ok,ok,ok,ok
PPAt4pp,na1_p + ppa_p --> na1_c + ppa_c,ok,ok,ok,ok,ok,ok
PPAtex,ppa_e <=> ppa_p,ok,ok,ok,ok,ok,only when going backwards
PPBNGS,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,ok,ok,ok,ok,ok,ok
PPCDC,4ppcys_c + h_c --> co2_c + pan4p_c,ok,ok,ok,ok,ok,ok
PPCK,atp_c + oaa_c --> adp_c + co2_c + pep_c,ok,ok,ok,ok,ok,ok
PPCSCT,ppcoa_c + succ_c --> ppa_c + succoa_c,ok,ok,ok,ok,ok,ok
PPDK,atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c,ok,ok,ok,ok,ok,ok
PPGPPDP,h2o_c + ppgpp_c --> gdp_c + ppi_c,ok,ok,ok,ok,ok,ok
PPGPPDPE,h2o_c + pppgpp_c --> gtp_c + 7.0 h_c + ppi_c,ok,ok,ok,ok,ok,ok
PPK,atp_c + pi_c --> adp_c + ppi_c,ok,ok,ok,ok,ok,ok
PPK2,atp_c + ppi_c --> adp_c + pppi_c,ok,ok,ok,ok,ok,ok
PPM,r1p_c <=> r5p_c,ok,ok,ok,ok,ok,ok
PPM2,2dr1p_c <=> 2dr5p_c,ok,ok,ok,ok,ok,ok
PPNCL,4ppan_c + ctp_c + cys__L_c --> 4ppcys_c + cdp_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
PPNCL2,4ppan_c + ctp_c + cys__L_c --> 4ppcys_c + cmp_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
PPND,nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c,ok,ok,ok,ok,ok,ok
PPNDH,h_c + pphn_c --> co2_c + h2o_c + phpyr_c,ok,ok,ok,ok,ok,ok
PPOHt2pp,h_p + ppoh_p --> h_c + ppoh_c,ok,ok,ok,ok,ok,ok
PPOHtex,ppoh_e <=> ppoh_p,ok,ok,ok,ok,ok,only when going backwards
PPOR,o2_c + phpyr_c --> 2hyoxplac_c + co2_c,ok,ok,ok,ok,ok,ok
PPPGO,1.5 o2_c + pppg9_c --> 3.0 h2o_c + ppp9_c,ok,ok,ok,ok,ok,ok
PQQH2tpp,pqqh2_c <=> pqqh2_p,ok,ok,ok,ok,ok,only when going backwards
PQQtpp,pqq_c <=> pqq_p,ok,ok,ok,ok,ok,only when going forwards
PRAGSr,atp_c + gly_c + pram_c <=> adp_c + gar_c + h_c + pi_c,ok,ok,ok,ok,ok,only when going backwards
PRAIS,atp_c + fpram_c --> adp_c + air_c + 2.0 h_c + pi_c,ok,ok,ok,ok,ok,ok
PRAIi,pran_c --> 2cpr5p_c,ok,ok,ok,ok,ok,ok
PRAMPC,h2o_c + prbamp_c --> prfp_c,ok,ok,ok,ok,ok,ok
PRASCSi,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
PRATPP,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c,ok,ok,ok,ok,ok,ok
PRCOA1,hcholc3coa_c --> andrstndn_c + 4.0 h_c + ppcoa_c,ok,ok,ok,ok,ok,ok
PRFGS,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
PRMICI,prfp_c <=> prlp_c,ok,ok,ok,ok,ok,only when going backwards
PROD2,fad_c + pro__L_c --> 1pyr5c_c + fadh2_c + h_c,ok,ok,ok,P5CR;P5CRx;PROD3,ok,ok
PROD3,pro__L_c + q8_c --> 1pyr5c_c + h_c + q8h2_c,ok,ok,ok,P5CR;P5CRx;PROD2,ok,ok
PROGLYabcpp,atp_c + h2o_c + progly_p --> adp_c + h_c + pi_c + progly_c,ok,ok,ok,ok,ok,ok
PROGLYtex,progly_e <=> progly_p,ok,ok,ok,ok,ok,only when going backwards
PROHISGLUtr,atp_c + h2o_c + prohisglu_e --> adp_c + h_c + pi_c + prohisglu_c,ok,ok,ok,ok,ok,ok
PROR,pro__L_c <=> pro__D_c,ok,ok,ok,ok,ok,only when going backwards
PROabc,atp_c + h2o_c + pro__L_e --> adp_c + h_c + pi_c + pro__L_c,ok,ok,ok,ok,ok,ok
PROabcpp,atp_c + h2o_c + pro__L_p --> adp_c + h_c + pi_c + pro__L_c,ok,ok,ok,ok,ok,ok
PROt2r,h_e + pro__L_e --> h_c + pro__L_c,ok,ok,ok,ok,ok,ok
PROt2rpp,h_p + pro__L_p --> h_c + pro__L_c,ok,ok,ok,ok,ok,ok
PROtex,pro__L_e <=> pro__L_p,ok,ok,ok,ok,ok,only when going backwards
PRPPS,atp_c + r5p_c <=> amp_c + h_c + prpp_c,ok,ok,ok,ok,ok,ok
PSCLYSt2pp,h_p + psclys_p --> h_c + psclys_c,ok,ok,ok,ok,ok,ok
PSCLYStex,psclys_e <=> psclys_p,ok,ok,ok,ok,ok,only when going backwards
PSCVT,pep_c + skm5p_c <=> 3psme_c + pi_c,ok,ok,ok,ok,ok,only when going backwards
PSD160,h_c + ps160_c --> co2_c + pe160_c,ok,ok,ok,ok,ok,ok
PSD161,h_c + ps161_c --> co2_c + pe161_c,ok,ok,ok,ok,ok,ok
PSD181,h_c + ps181_c --> co2_c + pe181_c,ok,ok,ok,ok,ok,ok
PSERT,3php_c + glu__L_c --> akg_c + pser__L_c,ok,ok,ok,ok,ok,ok
PSP_L,h2o_c + pser__L_c --> pi_c + ser__L_c,ok,ok,ok,ok,ok,ok
PSSA160,cdpdhdecg_c + ser__L_c --> cmp_c + h_c + ps160_c,ok,ok,ok,ok,ok,ok
PSSA161,cdpdhdec9eg_c + ser__L_c --> cmp_c + h_c + ps161_c,ok,ok,ok,ok,ok,ok
PSSA181,cdpdodec11eg_c + ser__L_c --> cmp_c + h_c + ps181_c,ok,ok,ok,ok,ok,ok
PSUDS,r5p_c + ura_c --> h2o_c + psd5p_c,ok,YUMPS,ok,ok,ok,ok
PTA2,pi_c + ppcoa_c --> coa_c + ppap_c,ok,ok,ok,ok,ok,ok
PTAr,accoa_c + pi_c <=> actp_c + coa_c,ok,ok,ok,ok,ok,actp_c
PTHRP,h2o_c + thrp_c <=> pi_c + thr__L_c,ok,ok,ok,ok,ok,only when going forwards
PTRCAT1,accoa_c + ptrc_c --> aprut_c + coa_c + h_c,ok,ok,ok,ok,ok,ok
PTRCORNt7pp,orn_c + ptrc_p <=> orn_p + ptrc_c,ok,ok,ok,ok,ok,only when going backwards
PTRCTA,akg_c + ptrc_c --> 4abutn_c + glu__L_c,ok,ok,ok,ok,ok,ok
PTRCTA2,ptrc_c + pyr_c --> 4abutn_c + ala__L_c,ok,ok,ok,ok,ok,ok
PTRCabc,atp_c + h2o_c + ptrc_e --> adp_c + h_c + pi_c + ptrc_c,ok,ok,ok,ok,ok,ok
PTRCabcpp,atp_c + h2o_c + ptrc_p --> adp_c + h_c + pi_c + ptrc_c,ok,ok,ok,ok,ok,ok
PTSLAtexi,ptsla_e --> ptsla_p,ok,ok,ok,ok,ok,ok
PUNP4_1,dgsn_c + pi_c <=> 2dr1p_c + gua_c,ok,ok,ok,ok,ok,ok
PUNP6_1,din_c + pi_c <=> 2dr1p_c + hxan_c,ok,ok,ok,ok,ok,only when going backwards
PUTA3,glu5sa_c + h2o_c + nad_c --> glu__L_c + 2.0 h_c + nadh_c,ok,ok,ok,ok,ok,ok
PXYLt5,h_p + p_xyl_c --> h_c + p_xyl_e,ok,ok,ok,ok,ok,ok
PXYLt6,h_p + p_xyl_p --> h_c + p_xyl_e,ok,ok,ok,ok,ok,ok
PY5CCR,1p3h5c_c + 2.0 h_c + nadh_c --> 4hpro_LT_c + nad_c,ok,ok,ok,HPROb;PY5CCR2,ok,ok
PY5CCR2,1p3h5c_c + 2.0 h_c + nadph_c --> 4hpro_LT_c + nadp_c,ok,HPROb,ok,PY5CCR,ok,ok
PY5CDHE,1p3h5c_c + 2.0 h2o_c + nadp_c --> e4hglu_c + h_c + nadph_c,ok,ok,ok,PHCD,ok,ok
PYAM5PO,h2o_c + o2_c + pyam5p_c --> h2o2_c + nh4_c + pydx5p_c,ok,ok,ok,ok,ok,ok
PYDAMK,atp_c + pydam_c --> adp_c + h_c + pyam5p_c,ok,ok,ok,ok,ok,ok
PYDXK,atp_c + pydx_c --> adp_c + h_c + pydx5p_c,ok,ok,ok,ok,ok,ok
PYDXNK,atp_c + pydxn_c --> adp_c + h_c + pdx5p_c,ok,ok,ok,ok,ok,ok
PYDXNO,o2_c + pydxn_c --> h2o2_c + pydx_c,ok,ok,ok,PYDXOR,ok,ok
PYDXO,2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c <-- 2.0 h2o2_c + pydam_c,ok,ok,ok,ok,ok,ok
PYDXOR,h_c + nadph_c + pydx_c --> nadp_c + pydxn_c,ok,ok,ok,PYDXNO,ok,ok
PYDXPP,h2o_c + pydx5p_c --> pi_c + pydx_c,ok,ok,ok,ok,ok,ok
PYDXS,g3p_c + gln__L_c + ru5p__D_c <=> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c,ok,ok,ok,ok,ok,ok
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,ok,ok,ok,ok,ok,ok
PYOVD2tex,atp_c + h2o_c + pyovd_kt_p --> adp_c + h_c + pi_c + pyovd_kt_e,ok,ok,ok,ok,ok,ok
PYRDOX,dhpyr_c + o2_c --> h_c + nfmalm_c,ok,ok,ok,ok,ok,ok
PYRZAM,h2o_c + malm_c --> male_c + nh4_c,ok,ok,ok,ok,ok,ok
PYRt4pp,na1_p + pyr_p --> na1_c + pyr_c,ok,ok,ok,ok,ok,ok
PYRtex,pyr_e <=> pyr_p,ok,ok,ok,ok,ok,only when going backwards
P_XYLtpp,p_xyl_p --> p_xyl_c,ok,ok,ok,ok,ok,ok
P_Xylt1,p_xyl_e <=> p_xyl_p,ok,ok,ok,ok,ok,only when going backwards
QMO3,mql8_c + 2.0 o2_c --> 2.0 h_c + mqn8_c + 2.0 o2s_c,ok,ok,ok,SPODM,ok,ok
QSDH,pqq_c + skm_c <=> 3dhsk_c + pqqh2_c,ok,ok,ok,ok,ok,only when going backwards
QULNS,dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c,ok,ok,ok,ok,ok,ok
R15BPK,atp_c + r15bp_c --> adp_c + prpp_c,ok,ok,ok,ok,ok,ok
R1PK,atp_c + r1p_c --> adp_c + h_c + r15bp_c,ok,ok,ok,ok,ok,ok
R5PP,h2o_c + r5p_c --> pi_c + rib__D_c,ok,ok,ok,ok,ok,ok
RAFFabc,atp_c + h2o_c + raffin_e --> adp_c + h_c + pi_c + raffin_c,ok,ok,ok,ok,ok,ok
RAFH,h2o_c + raffin_c --> fru_c + melib_c,ok,ok,ok,ok,ok,ok
RBFK,atp_c + ribflv_c --> adp_c + fmn_c + h_c,ok,ok,ok,ok,ok,ok
RBFSa,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c,ok,ok,ok,ok,ok,ok
RBFSb,2.0 dmlz_c --> 4r5au_c + ribflv_c,ok,ok,ok,ok,ok,ok
RBK,atp_c + rib__D_c --> adp_c + h_c + r5p_c,ok,ok,ok,ok,ok,ok
RBK_Dr,atp_c + rbl__D_c --> adp_c + h_c + ru5p__D_c,ok,ok,ok,ok,ok,ok
RBP4E,ru5p__L_c <=> xu5p__D_c,ok,ok,ok,ok,ok,only when going backwards
RECOAH10,R_3hnonacoa_c <=> h2o_c + nona2coa_c,ok,ok,ok,ok,ok,only when going backwards
RECOAH11,R_3hpdecacoa_c <=> h2o_c + pdca2coa_c,ok,ok,ok,ok,ok,ok
RECOAH12,R_3hpnonacoa_c <=> h2o_c + pnona2coa_c,ok,ok,ok,ok,ok,ok
RECOAH13,R_3hpoctacoa_c <=> h2o_c + pocta2coa_c,ok,ok,ok,ok,ok,only when going forwards
RECOAH14,R_3hphpcoa_c <=> h2o_c + php2coa_c,ok,ok,ok,ok,ok,only when going forwards
