reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test,dead_end_test
DMATT,dmpp_c + ipdp_c --> grdp_c + ppi_c,ok,ok,ok,ok,ok,ok
DMPPS,h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c,ok,ok,ok,ok,ok,ok
DMSO2abcpp,atp_c + dmso2_p + h2o_c --> adp_c + dmso2_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DMSO2tex,dmso2_e <=> dmso2_p,ok,ok,ok,ok,ok,only when going backwards
DNMPPA,dhpmp_c + h2o_c --> dhnpt_c + pi_c,ok,ok,ok,ok,ok,ok
DNTAep,35dnta_c + h_p --> 35dnta_e + h_c,ok,ok,ok,ok,ok,ok
DNTPPA,ahdt_c + h2o_c --> dhpmp_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
DPCOAK,atp_c + dpcoa_c --> adp_c + coa_c + h_c,ok,ok,ok,ok,ok,ok
DPMVD,5dpmev_c + atp_c --> adp_c + co2_c + ipdp_c + pi_c,ok,ok,ok,ok,ok,ok
DPR,2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c,ok,ok,ok,ok,ok,ok
DRBK,atp_c + drib_c --> 2dr5p_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
DRIBabc,atp_c + drib_e + h2o_c --> adp_c + drib_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DRIBtex_1,5drib_c --> 5drib_e,ok,ok,ok,ok,ok,ok
DRPA,2dr5p_c --> acald_c + g3p_c,ok,ok,ok,ok,ok,ok
DSERDHr,nadp_c + ser__D_c <=> 2amsa_c + h_c + nadph_c,ok,ok,ok,ok,ok,only when going forwards
DTMPK,atp_c + dtmp_c <=> adp_c + dtdp_c,ok,ok,ok,ok,ok,only when going backwards
DURAD,56dura_c + nadp_c <=> h_c + nadph_c + ura_c,ok,ok,ok,ok,ok,only when going forwards
DURIK1,atp_c + duri_c --> adp_c + dump_c + h_c,ok,ok,ok,ok,ok,ok
DUTPDP,dutp_c + h2o_c --> dump_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
DXPRIi,dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,ok,ok,ok,ok,ok,ok
DXPS,g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c,ok,ok,ok,ok,ok,ok
ECOAH1,3hbcoa_c <=> b2coa_c + h2o_c,ok,ok,ok,ok,ok,ok
ECOAH12,2mp2coa_c + h2o_c --> 3hibutcoa_c,ok,ok,ok,ok,ok,ok
ECOAH14,h2o_c + hp2coa_c <=> 3hhpcoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH15,h2o_c + nona2coa_c <=> 3hnonacoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH16,h2o_c + pdca2coa_c <=> 3hpdecacoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH17,h2o_c + pnona2coa_c <=> 3hpnonacoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH18,h2o_c + pocta2coa_c <=> 3hpoctacoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH19,h2o_c + php2coa_c <=> 3hphpcoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH2,3hhcoa_c <=> h2o_c + hx2coa_c,ok,ok,ok,ok,ok,ok
ECOAH20,h2o_c + phxa2coa_c <=> 3hphxacoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH21,h2o_c + ppt2coa_c <=> 3hpptcoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH22,h2o_c + pb2coa_c <=> 3hpbcoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH23,6ath2coa_c + h2o_c <=> 3h6athcoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH24,4atb2coa_c + h2o_c <=> 3h4atbcoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH26,3hhdccoa_c <=> h2o_c + hd2coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH27,3htdccoa_c <=> h2o_c + tde2coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH28,3hddccoa_c <=> dde2coa_c + h2o_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH29,3hodecoa_c <=> h2o_c + ode2coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH3,3hocoa_c <=> h2o_c + oc2coa_c,ok,ok,ok,ok,ok,ok
ECOAH30,3hhdd7coa_c <=> h2o_c + hdd7_2_coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH31,3hdd5coa_c <=> h2o_c + tded5_2_coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH36,3hhd58coa_c <=> h2o_c + td58_2_coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH37,3hdd6coa_c <=> dd6_2_coa_c + h2o_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH38,3hdec4coa_c <=> dec4_2_coa_c + h2o_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH4,3hdcoa_c <=> dc2coa_c + h2o_c,ok,ok,ok,ok,ok,ok
ECOAH5,3hddcoa_c <=> dd2coa_c + h2o_c,ok,ok,ok,ok,ok,ok
ECOAH6,3htdcoa_c <=> h2o_c + td2coa_c,ok,ok,ok,ok,ok,ok
ECOAH7,3hhdcoa_c <=> h2o_c + hdd2coa_c,ok,ok,ok,ok,ok,ok
ECOAH8,3hodcoa_c <=> h2o_c + od2coa_c,ok,ok,ok,ok,ok,ok
ECOAH9ir,2mb2coa_c + h2o_c --> 3hmbcoa_c,ok,ok,ok,ok,ok,ok
EDA,2ddg6p_c --> g3p_c + pyr_c,ok,ok,ok,ok,ok,ok
EHGLAT,akg_c + e4hglu_c --> 4h2oglt_c + glu__L_c,ok,ok,ok,ok,ok,ok
ENO,2pg_c <=> h2o_c + pep_c,ok,ok,ok,ok,ok,ok
ENTCS,3.0 23dhba_c + 3.0 seramp_c --> 6.0 amp_c + enter_c + 9.0 h_c,ok,ok,ok,ok,ok,ok
ENTERES,enter_c + 3.0 h2o_c --> 3.0 23dhbzs_c + 3.0 h_c,ok,ok,ok,ok,ok,ok
ENTERES2,feenter_c + 3.0 h2o_c --> 3.0 23dhbzs_c + fe3_c + 3.0 h_c,ok,ok,ok,ok,ok,ok
ENTERH,enter_c + h2o_c --> 23dhbzs3_c + h_c,ok,ok,ok,ok,ok,ok
ETHAt,etha_e <=> etha_c,ok,ok,ok,ok,ok,ok
F1PP,f1p_c + h2o_c --> fru_c + pi_c,ok,ok,ok,ok,ok,ok
F6PP,f6p_c + h2o_c --> fru_c + pi_c,ok,ok,ok,ok,ok,ok
FA80ACPHi,h2o_c + ocACP_c --> ACP_c + h_c + octa_c,ok,ok,ok,ok,ok,ok
FACOAE100,dcacoa_c + h2o_c --> coa_c + dca_c + h_c,ok,ok,ok,ok,ok,ok
FACOAE120,ddcacoa_c + h2o_c --> coa_c + ddca_c + h_c,ok,ok,ok,ok,ok,ok
FACOAE140,h2o_c + tdcoa_c --> coa_c + h_c + ttdca_c,ok,ok,ok,ok,ok,ok
FACOAE141,h2o_c + tdecoa_c --> coa_c + h_c + ttdcea_c,ok,ok,ok,ok,ok,ok
FACOAE160,h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c,ok,ok,ok,ok,ok,ok
FACOAE161,h2o_c + hdcoa_c --> coa_c + h_c + hdcea_c,ok,ok,ok,ok,ok,ok
FACOAE180,h2o_c + stcoa_c --> coa_c + h_c + ocdca_c,ok,ok,ok,ok,ok,ok
FACOAE181,h2o_c + odecoa_c --> coa_c + h_c + ocdcea_c,ok,ok,ok,ok,ok,ok
FACOAE50,h2o_c + ptcoa_c --> coa_c + h_c + pta_c,ok,ok,ok,ok,ok,ok
FACOAE60,h2o_c + hxcoa_c --> coa_c + h_c + hxa_c,ok,ok,ok,ok,ok,ok
FACOAE80,h2o_c + occoa_c --> coa_c + h_c + octa_c,ok,ok,ok,ok,ok,ok
FACOAL100t2pp,atp_c + coa_c + dca_p + h_p --> amp_c + dcacoa_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL120t2pp,atp_c + coa_c + ddca_p + h_p --> amp_c + ddcacoa_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL140,atp_c + coa_c + ttdca_c --> amp_c + ppi_c + tdcoa_c,ok,ok,ok,ok,ok,ok
FACOAL140_ISO,atp_c + coa_c + fa1_c --> amp_c + fa1coa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL140t2pp,atp_c + coa_c + h_p + ttdca_p --> amp_c + h_c + ppi_c + tdcoa_c,ok,ok,ok,ok,ok,ok
FACOAL141,atp_c + coa_c + ttdcea_c --> amp_c + ppi_c + tdecoa_c,ok,ok,ok,ok,ok,ok
FACOAL141t2pp,atp_c + coa_c + h_p + ttdcea_p --> amp_c + h_c + ppi_c + tdecoa_c,ok,ok,ok,ok,ok,ok
FACOAL150_ISO,atp_c + coa_c + fa3_c --> amp_c + fa3coa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL150_anteiso,atp_c + coa_c + fa4_c --> amp_c + fa4coa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL160,atp_c + coa_c + hdca_c --> amp_c + pmtcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL160_ISO,atp_c + coa_c + fa6_c --> amp_c + fa6coa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL160t2pp,atp_c + coa_c + h_p + hdca_p --> amp_c + h_c + pmtcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL161,atp_c + coa_c + hdcea_c --> amp_c + hdcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL161t2pp,atp_c + coa_c + h_p + hdcea_p --> amp_c + h_c + hdcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL170_ISO,atp_c + coa_c + fa11_c --> amp_c + fa11coa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL170_anteiso,atp_c + coa_c + fa12_c --> amp_c + fa12coa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL180_2,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + strcoa_c,ok,ok,ok,ok,ok,ok
FACOAL180t2pp,atp_c + coa_c + h_p + ocdca_p --> amp_c + h_c + ppi_c + stcoa_c,ok,ok,ok,ok,ok,ok
FACOAL181,atp_c + coa_c + ocdcea_c --> amp_c + odecoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL181t2pp,atp_c + coa_c + h_p + ocdcea_p --> amp_c + h_c + odecoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL50i,atp_c + coa_c + pta_c --> amp_c + ppi_c + ptcoa_c,ok,ok,ok,ok,ok,ok
FACOAL60t2pp,atp_c + coa_c + h_p + hxa_p --> amp_c + h_c + hxcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL80,atp_c + coa_c + octa_c --> amp_c + occoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL80t2pp,atp_c + coa_c + h_p + octa_p --> amp_c + h_c + occoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FADE233,fad_c + ibcoa_c <=> 2mp2coa_c + fadh2_c,ok,ok,ok,ok,ok,ok
FADH2D,fadh2_c + mqn7_c --> fad_c + mql7_c,ok,ok,ok,NADH4,ok,ok
FADRx2,fad_c + h_c + nadph_c --> fadh2_c + nadp_c,ok,ok,ok,ok,ok,ok
FALDtpp,fald_p <=> fald_c,ok,ok,ok,ok,ok,only when going backwards
FALDtpp2,fald_c + h_p --> fald_p + h_c,ok,ok,ok,ok,ok,ok
FAO1,atp_c + 7.0 coa_c + 6.0 fad_c + 6.0 h2o_c + 6.0 nad_c + ttdca_c --> 7.0 accoa_c + amp_c + 6.0 fadh2_c + 6.0 h_c + 6.0 nadh_c + ppi_c,ok,ok,ok,ok,ok,ok
FAO10,atp_c + 9.0 coa_c + 7.0 fad_c + 8.0 h2o_c + 8.0 nad_c + ocdcea_c --> 9.0 accoa_c + amp_c + 7.0 fadh2_c + 8.0 h_c + 8.0 nadh_c + ppi_c,ok,ok,ok,ok,ok,ok
FAO11,atp_c + 8.0 coa_c + 6.0 fad_c + 7.0 h2o_c + hdcea_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 6.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c,ok,ok,ok,ok,ok,ok
FAO2,atp_c + 8.0 coa_c + 7.0 fad_c + 7.0 h2o_c + hdca_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 7.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c,ok,ok,ok,ok,ok,ok
FAO3,atp_c + 9.0 coa_c + 8.0 fad_c + 8.0 h2o_c + 8.0 nad_c + ocdca_c --> 9.0 accoa_c + amp_c + 8.0 fadh2_c + 8.0 h_c + 8.0 nadh_c + ppi_c,ok,ok,ok,ok,ok,ok
FAS120,dca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + ddca_c + h2o_c + 2.0 nadp_c,ok,ok,ok,ok,ok,ok
FAS140,ddca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + ttdca_c,ok,ok,ok,ok,ok,ok
FBA,fdp_c <=> dhap_c + g3p_c,ok,ok,ok,ok,ok,ok
FBP,fdp_c + h2o_c --> f6p_c + pi_c,ok,ok,ok,ok,ok,ok
FCLT,fe2_c + ppp9_c --> 2.0 h_c + pheme_c,ok,ok,ok,ok,ok,ok
FCLT2,fmcbtt_c + ppp9_c --> 2.0 h_c + mcbtt_c + pheme_c,ok,ok,ok,ok,ok,ok
FDMO,fmnh2_c + isetac_c + o2_c --> fmn_c + gcald_c + h2o_c + h_c + so3_c,ok,ok,ok,ok,ok,ok
FDMO7,dmso2_c + 2.0 fmnh2_c + 2.0 o2_c --> fald_c + 2.0 fmn_c + 2.0 h2o_c + h_c + mso3_c,ok,ok,ok,ok,ok,ok
FDMOtau,fmnh2_c + o2_c + taur_c --> aacald_c + fmn_c + h2o_c + h_c + so3_c,ok,ok,ok,ok,ok,ok
FE2Gabcpp,fe2_p + gtp_c + h2o_c --> fe2_c + gdp_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
FE2abc,atp_c + fe2_e + h2o_c --> adp_c + fe2_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
FE2abcpp,atp_c + fe2_p + h2o_c --> adp_c + fe2_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
FE2t,fe2_e --> fe2_c,ok,ok,ok,ok,ok,ok
FE2t3pp,fe2_c + h_p --> fe2_p + h_c,ok,ok,ok,ok,ok,ok
FE2t4pp,fe2_c + h_p + k_p --> fe2_p + h_c + k_c,ok,ok,ok,ok,ok,ok
FE2tex,fe2_e <=> fe2_p,ok,ok,ok,ok,ok,ok
FE3DCITCH,2.0 cit_c + fe3_c <=> fe3dcit_c,ok,ok,ok,ok,ok,only when going backwards
FE3DCITR5,2.0 fe3dcit_c + nadph_c --> 4.0 cit_c + 2.0 fe2_c + h_c + nadp_c,ok,ok,ok,ok,ok,ok
FE3DCITabc,atp_c + fe3dcit_e + h2o_c --> adp_c + 2.0 cit_c + fe3_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
FE3DHBZS3R,2.0 fe3dhbzs3_c + nadph_c --> 2.0 23dhbzs3_c + 2.0 fe2_c + 3.0 h_c + nadp_c,ok,ok,ok,FEDHBZS3R1;FEDHBZS3R2;FEDHBZS3R3,ok,ok
FE3Gabcpp,fe3_p + gtp_c + h2o_c --> fe3_c + gdp_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
FE3PYOVD2tonex,fe3pyovd_kt_e + h_p --> fe3pyovd_kt_p + h_c,ok,ok,ok,ok,ok,ok
FE3PYOVDDR2,2.0 fe3pyovd_kt_p + pqqh2_p <=> 2.0 fe2_p + 2.0 h_p + pqq_p + 2.0 pyovd_kt_p,ok,ok,ok,ok,ok,only when going backwards
FE3PYOVDL2,fe3_e + pyovd_kt_e <=> fe3pyovd_kt_e,ok,ok,ok,ok,ok,ok
FE3abc,atp_c + fe3_e + h2o_c --> adp_c + fe3_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
FE3abcpp,atp_c + fe3_p + h2o_c --> adp_c + fe3_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
FE3t,fe3_e <=> fe3_c,ok,ok,ok,ok,ok,ok
FEDCabc,atp_c + 2.0 cit_e + fe3_e + h2o_c --> adp_c + 2.0 cit_c + fe3_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
FEDHBZS3R1,fadh2_c + 2.0 fe3dhbzs3_c --> 2.0 23dhbzs3_c + fad_c + 2.0 fe2_c + 4.0 h_c,ok,ok,ok,FE3DHBZS3R;FEDHBZS3R2;FEDHBZS3R3,ok,ok
FEDHBZS3R2,2.0 fe3dhbzs3_c + fmnh2_c --> 2.0 23dhbzs3_c + 2.0 fe2_c + fmn_c + 4.0 h_c,ok,ok,ok,FE3DHBZS3R;FEDHBZS3R1;FEDHBZS3R3,ok,ok
FEDHBZS3R3,2.0 fe3dhbzs3_c + rbflvrd_c --> 2.0 23dhbzs3_c + 2.0 fe2_c + 4.0 h_c + ribflv_c,ok,ok,ok,FE3DHBZS3R;FEDHBZS3R1;FEDHBZS3R2,ok,ok
FEENTER2tpp,atp_c + enter_c + h2o_c --> adp_c + enter_p + h_c + pi_c,ok,ok,ok,ok,ok,ok
FEENTERES,feenter_c + h2o_c --> fe3dhbzs3_c,ok,ok,ok,ok,ok,ok
FEENTERR4,2.0 feenter_c + nadph_c --> 2.0 enter_c + 2.0 fe2_c + h_c + nadp_c,ok,ok,ok,ok,ok,ok
FEENTERabcpp,atp_c + feenter_p + h2o_c --> adp_c + feenter_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
FEENTERtex,enter_p + h_p --> enter_e + h_c,ok,ok,ok,ok,ok,ok
FEENTERtonex,feenter_e + h_p --> feenter_p + h_c,ok,ok,ok,ok,ok,ok
FEENTERtpp,enter_c + h_p --> enter_p + h_c,ok,ok,ok,ok,ok,ok
FEROpp,4.0 fe2_p + 4.0 h_p + o2_p --> 4.0 fe3_p + 2.0 h2o_p,ok,ok,ok,ok,ok,ok
FETRANS,fmcbtt_c <=> fe2_c + mcbtt_c,ok,ok,ok,ok,ok,only when going forwards
FFSD,h2o_c + suc6p_c --> fru_c + g6p_c,ok,ok,ok,ok,ok,ok
FLVR,h_c + nadph_c + ribflv_c --> nadp_c + rbflvrd_c,ok,ok,ok,ok,ok,ok
FMNAT,atp_c + fmn_c + h_c --> fad_c + ppi_c,ok,ok,ok,ok,ok,ok
FMNRx,fmn_c + h_c + nadh_c --> fmnh2_c + nad_c,ok,ok,ok,ok,ok,ok
FMNRx2,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c,ok,ok,ok,ok,ok,ok
FNOR,2.0 fdxrd_c + h_c + nadp_c <=> 2.0 fdxox_c + nadph_c,ok,FPRA,ok,ok,ok,ok
FOAMtex,frmd_e <=> frmd_p,ok,ok,ok,ok,ok,only when going backwards
FOAMtrpp,frmd_c <=> frmd_p,ok,ok,ok,ok,ok,only when going forwards
FOLD3,2ahhmd_c + 4abz_c --> dhpt_c + ppi_c,ok,ok,ok,ok,ok,ok
FOLR2,fol_c + h_c + nadph_c --> dhf_c + nadp_c,ok,ok,ok,ok,ok,ok
FORAMD,frmd_c + h2o_c --> for_c + nh4_c,ok,ok,ok,ok,ok,ok
FORCT,forcoa_c + oxa_c <=> for_c + oxalcoa_c,ok,ok,ok,ok,ok,forcoa_c;oxalcoa_c
FORGLUt,forglu_c <=> forglu_e,ok,ok,ok,ok,ok,only when going backwards
FORt,for_e <-- for_c,ok,ok,ok,ok,ok,ok
FORtex,for_e <=> for_p,ok,ok,ok,ok,ok,only when going backwards
FPRA,2.0 fdxrd_c + h_c + nadp_c --> 2.0 fdxox_c + nadph_c,ok,FNOR,ok,ok,ok,ok
FRD,fadh2_c + fum_c --> fad_c + succ_c,ok,ok,ok,FRD2,ok,ok
FRD2,fum_c + mql8_c --> mqn8_c + succ_c,ok,ok,ok,FRD,ok,ok
FRD3,2dmmql8_c + fum_c --> 2dmmq8_c + succ_c,ok,ok,ok,ok,ok,ok
FRTT,frdp_c + ipdp_c --> ggdp_c + ppi_c,ok,ok,ok,ok,ok,ok
FRUK,atp_c + f1p_c --> adp_c + fdp_c + h_c,ok,ok,ok,ok,ok,ok
FRUpts,fru_e + pep_c --> f1p_c + pyr_c,ok,ok,ok,ok,ok,ok
FRUpts2,fru_e + pep_c --> f6p_c + pyr_c,ok,ok,ok,ok,ok,ok
FRUptspp,fru_p + pep_c --> f1p_c + pyr_c,ok,ok,ok,ok,ok,ok
FRUt3,fru_p + h_p --> fru_c + h_c,ok,ok,ok,ok,ok,ok
FRUtex,fru_e <=> fru_p,ok,ok,ok,ok,ok,only when going backwards
FTHFCL,5fthf_c + atp_c --> adp_c + methf_c + pi_c,ok,ok,ok,ok,ok,ok
FTHFD,10fthf_c + h2o_c --> for_c + h_c + thf_c,ok,ok,ok,ok,ok,ok
FUM,fum_c + h2o_c <=> mal__L_c,ok,ok,ok,ok,ok,ok
G1PACT,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,ok,ok,ok,ok,ok,ok
G1PP,g1p_c + h2o_c --> glc__D_c + pi_c,ok,ok,ok,ok,ok,ok
G1PPpp,g1p_p + h2o_p --> glc__D_p + pi_p,ok,ok,ok,ok,ok,ok
G1Ptex,g1p_e <=> g1p_p,ok,ok,ok,ok,ok,only when going backwards
G1SAT,glu1sa_c <=> 5aop_c,ok,ok,ok,ok,ok,only when going backwards
G2PP,glyc2p_c + h2o_c --> glyc_c + pi_c,ok,ok,ok,ok,ok,ok
G2PPpp,glyc2p_p + h2o_p --> glyc_p + pi_p,ok,ok,ok,ok,ok,ok
G3PAT180,glyc3p_c + ocdcaACP_c --> 1odecg3p_c + ACP_c,ok,ok,ok,ok,ok,ok
G3PCT_1,ctp_c + glyc3p_c + h_c --> cdpglyc_c + ppi_c,ok,ok,ok,ok,ok,ok
G3PCabcpp,atp_c + g3pc_p + h2o_c --> adp_c + g3pc_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
G3PCtex,g3pc_e <=> g3pc_p,ok,ok,ok,ok,ok,only when going backwards
G3PD,fad_c + glyc3p_c <=> dhap_c + fadh2_c,ok,ok,ok,G3PD1ir;G3PD2;G3PD5,ok,ok
G3PD1ir,dhap_c + h_c + nadh_c <=> glyc3p_c + nad_c,ok,ok,ok,G3PD;G3PD2;G3PD5,ok,ok
G3PD2,glyc3p_c + nadp_c <=> dhap_c + h_c + nadph_c,ok,ok,ok,G3PD;G3PD1ir;G3PD5,ok,ok
G3PD5,glyc3p_c + q8_c --> dhap_c + q8h2_c,ok,ok,ok,G3PD;G3PD1ir;G3PD2,ok,ok
G3PEabcpp,atp_c + g3pe_p + h2o_c --> adp_c + g3pe_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
G3POA_BS,0.07 fa11coa_c + 0.17 fa12coa_c + 0.01 fa1coa_c + 0.2 fa3coa_c + 0.34 fa4coa_c + 0.05 fa6coa_c + glyc3p_c + 0.1 pmtcoa_c + 0.03 strcoa_c + 0.03 tdcoa_c --> 0.01 1ag3p_BS_c + coa_c,ok,ok,ok,ok,ok,ok
G3PT,glyc3p_c + h2o_c --> glyc_c + pi_c,ok,ok,ok,ok,ok,ok
G5SADs,glu5sa_c --> 1pyr5c_c + h2o_c + h_c,ok,ok,ok,ok,ok,ok
G5SD,glu5p_c + h_c + nadph_c --> glu5sa_c + nadp_c + pi_c,ok,ok,ok,G5SD2,ok,ok
G5SD2,glu5p_c + h_c + nadh_c --> glu5sa_c + nad_c + pi_c,ok,ok,ok,G5SD,ok,ok
G6PBDH,g6p_B_c + nadp_c --> 6pgl_c + h_c + nadph_c,ok,ok,ok,ok,ok,ok
G6PDA,gam6p_c + h2o_c --> f6p_c + nh4_c,ok,ok,ok,ok,ok,ok
G6PDH2r,g6p_c + nadp_c <=> 6pgl_c + h_c + nadph_c,ok,ok,ok,ok,ok,ok
G6PI3,g6p_B_c <=> f6p_c,ok,ok,ok,ok,ok,only when going forwards
G6PP,g6p_c + h2o_c --> glc__D_c + pi_c,ok,ok,ok,ok,ok,ok
GAD2ktpp,glcn_p + q8_c <=> 2dhglcn_p + q8h2_c,ok,ok,ok,ok,ok,2dhglcn_p
GADOX,ga_c + o2_c --> 2.0 h_c + omaketo_c,ok,ok,ok,ok,ok,ok
GALCTD,galct__D_c --> 5dh4dglc_c + h2o_c,ok,ok,ok,ok,ok,ok
GALCTND,galctn__D_c --> 2dh3dgal_c + h2o_c,ok,ok,ok,ok,ok,ok
GALCTNt2r,galctn__D_e + h_e --> galctn__D_c + h_c,ok,ok,ok,ok,ok,ok
GALCT_D_Et,galct__D_e <=> galct__D_c,ok,ok,ok,ok,ok,ok
GALCTt2rpp,galct__D_p + h_p --> galct__D_c + h_c,ok,ok,ok,ok,ok,ok
GALCTtex,galct__D_e <=> galct__D_p,ok,ok,ok,ok,ok,only when going backwards
GALKr,atp_c + gal_c <=> adp_c + gal1p_c + h_c,ok,ok,ok,ok,ok,only when going backwards
GALM1,glc__bD_c <=> glc__D_c,ok,ok,ok,ok,ok,ok
GALM2,gal_bD_c --> gal_c,ok,ok,ok,ok,ok,ok
GALMAN4,galman4_c + 3.0 h2o_c --> gal_c + 3.0 man_c,ok,ok,ok,ok,ok,ok
GALMAN4abc,atp_c + galman4_e + h2o_c --> adp_c + galman4_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GALMAN6,galman6_c + 5.0 h2o_c --> 2.0 gal_c + 4.0 man_c,ok,ok,ok,ok,ok,ok
GALMAN6abc,atp_c + galman6_e + h2o_c --> adp_c + galman6_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GALS3,h2o_c + melib_c --> gal_c + glc__D_c,ok,ok,ok,ok,ok,ok
GALT,gal1p_c + h_c + utp_c <=> ppi_c + udpgal_c,ok,ok,ok,ok,should be irreversible,only when going backwards
GALTpts,galt_e + pep_c --> galt1p_c + pyr_c,ok,ok,ok,ok,ok,ok
GALURDH,galur_c + h2o_c + nad_c <=> galct__D_c + 2.0 h_c + nadh_c,ok,ok,ok,ok,ok,only when going backwards
GALURt2r,galur_e + h_e --> galur_c + h_c,ok,ok,ok,ok,ok,ok
GALUi,g1p_c + h_c + utp_c --> ppi_c + udpg_c,ok,ok,ok,ok,ok,ok
GALabc,atp_c + gal_e + h2o_c --> adp_c + gal_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GALabcpp,atp_c + gal_p + h2o_c --> adp_c + gal_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
GALt2,gal_e + h_e --> gal_c + h_c,ok,ok,ok,ok,ok,ok
GALt2_3,gal_bD_e + h_e --> gal_bD_c + h_c,ok,ok,ok,ok,ok,ok
GAM6Pt,gam6p_e <=> gam6p_c,ok,ok,ok,ok,ok,ok
GAMpts,gam_e + pep_c --> gam6p_c + pyr_c,ok,ok,ok,ok,ok,ok
GAPD,g3p_c + nad_c + pi_c <=> 13dpg_c + h_c + nadh_c,ok,ok,ok,GAPDi_nadp,ok,ok
GAPDi_nadp,13dpg_c + h_c + nadph_c --> g3p_c + nadp_c + pi_c,ok,ok,ok,GAPD,ok,ok
GARFT,10fthf_c + gar_c <=> fgam_c + h_c + thf_c,ok,ok,ok,ok,ok,only when going backwards
GAt1,ga_e <=> ga_p,ok,ok,ok,ok,ok,only when going backwards
GAt2pp,ga_p + h_p --> ga_c + h_c,ok,ok,ok,ok,ok,ok
