reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test,dead_end_test
OCDCEAt2pp,h_p + ocdcea_p --> h_c + ocdcea_c,ok,ok,ok,ok,ok,ok
OCOAT1,acac_c + succoa_c <=> aacoa_c + succ_c,ok,ok,ok,ok,ok,ok
OCOAT2r,3mb_c + succoa_c <=> ivcoa_c + succ_c,ok,ok,ok,ok,ok,only when going backwards
OCOAT4,dhcrn_c + succoa_c --> dhcrncoa_c + succ_c,ok,ok,ok,ok,ok,ok
OCTAtex,octa_e <=> octa_p,ok,ok,ok,ok,ok,only when going backwards
OCTDPS,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c,ok,ok,ok,ok,ok,ok
ODH2E,2oxoadp_c + coa_c + nad_c --> co2_c + glutcoa_c + nadh_c,ok,ok,ok,ok,ok,ok
OGDE1,2oxoadp_c + h_c + lpam_c --> S_gtrdhdlp_c + co2_c,OXOADLR,ok,ok,ok,ok,ok
OHCUDC2,5houdic_c + h_c --> alltn__R_c + co2_c,ok,ok,ok,ok,ok,ok
OHEDH,2ohed_c + h2o_c --> 24dhhed_c,ok,ok,ok,ok,ok,ok
OHPBAT,glu__L_c + ohpb_c <=> akg_c + phthr_c,ok,ok,ok,ok,ok,only when going backwards
OIVD2E,3mop_c + coa_c + 4.0 h_c + nad_c --> co2_c + m2bcoa_c + nadh_c,ok,ok,ok,ok,ok,ok
OIVD3,3mop_c + coa_c + nad_c --> 2mbcoa_c + co2_c + nadh_c,ok,ok,ok,ok,ok,ok
OMAHY,h2o_c + omaenol_c --> oca_c,ok,ok,ok,ok,ok,ok
OMAIS,omaketo_c <=> omaenol_c,ok,ok,ok,ok,ok,only when going backwards
OMCDC,3c4mop_c + h_c --> 4mop_c + co2_c,ok,ok,ok,ok,ok,ok
OMPDC,h_c + orot5p_c --> co2_c + ump_c,ok,ok,ok,ok,ok,ok
OP4ENH,h2o_c + op4en_c --> 4h2opntn_c,ok,ok,ok,ok,ok,ok
OPAH,5oxpro_c + atp_c + 2.0 h2o_c --> adp_c + glu__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
OPETDC,5cohe_c + h_c --> 2hh24dd_c + co2_c,ok,ok,ok,ok,ok,ok
OPHBDC,3ophb_c + h_c --> 2oph_c + co2_c,ok,ok,ok,ok,ok,ok
OPHHX,2oph_c + 0.5 o2_c --> 2ohph_c,ok,ok,ok,ok,ok,ok
ORNCD,orn_c <=> nh4_c + pro__L_c,ok,ok,ok,ok,ok,ok
ORNCD_1,orn__L_c --> h_c + nh3_c + pro__L_c,ok,ok,ok,ok,ok,ok
ORNR,orn_c --> orn__D_c,ok,ok,ok,ok,ok,ok
ORNTA,akg_c + orn_c <=> glu5sa_c + glu__L_c,ok,ok,ok,ok,ok,ok
ORNTAC,acorn_c + glu__L_c <=> acglu_c + orn_c,ok,ok,ok,ok,ok,ok
ORNTA_1,akg_c + orn__L_c --> glu5sa_c + glu__L_c,ok,ok,ok,ok,ok,ok
ORNabc,atp_c + h2o_c + orn_e --> adp_c + h_c + orn_c + pi_c,ok,ok,ok,ok,ok,ok
ORNabcpp,atp_c + h2o_c + orn_p --> adp_c + h_c + orn_c + pi_c,ok,ok,ok,ok,ok,ok
ORNtex,orn_e <=> orn_p,ok,ok,ok,ok,ok,only when going backwards
OROTt2_2pp,2.0 h_p + orot_p --> 2.0 h_c + orot_c,ok,ok,ok,ok,ok,ok
OROTtex,orot_e <=> orot_p,ok,ok,ok,ok,ok,only when going backwards
ORPT,orot5p_c + ppi_c <=> orot_c + prpp_c,ok,ok,ok,ok,should be flipped and made irreversible,only when going forwards
OXCOAHDH,2oxpaccoa_c + 2.0 h2o_c + nadp_c --> 3oxdhscoa_c + 2.0 h_c + nadph_c,ok,ok,ok,ok,ok,ok
OXDHCOAT,3oxdhscoa_c + coa_c --> 23dhacoa_c + accoa_c,ok,ok,ok,ok,ok,ok
OXFOt4pp,for_c + oxa_p <=> for_p + oxa_c,ok,ok,ok,ok,ok,only when going forwards
OXFOtex,oxa_e <=> oxa_p,ok,ok,ok,ok,ok,only when going forwards
OXGDC,akg_c + h_c --> co2_c + sucsal_c,ok,ok,ok,ok,ok,ok
OXOADLR,2oxoadp_c + h_c + lpam_c --> S_gtrdhdlp_c + co2_c,OGDE1,ok,ok,ok,ok,ok
OXOAEL,5odhf2a_c + h2o_c --> 3oxoadp_c + h_c,ok,ok,ok,ok,ok,ok
OXPTNDH,h2o_c + nad_c + oxptn_c <=> glutar_c + 2.0 h_c + nadh_c,ok,ok,ok,ok,ok,only when going backwards
P3PCL,p3pyr_c <=> Pald_c + co2_c + 2.0 h_c,ok,ok,ok,ok,ok,only when going backwards
P5CD,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
P5CR,1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c,ok,ok,ok,PROD2;PROD3,ok,ok
PA120abcpp,atp_c + h2o_c + pa120_c --> adp_c + h_c + pa120_p + pi_c,ok,ok,ok,ok,ok,ok
PA140abcpp,atp_c + h2o_c + pa140_c --> adp_c + h_c + pa140_p + pi_c,ok,ok,ok,ok,ok,ok
PA141abcpp,atp_c + h2o_c + pa141_c --> adp_c + h_c + pa141_p + pi_c,ok,ok,ok,ok,ok,ok
PA160abcpp,atp_c + h2o_c + pa160_c --> adp_c + h_c + pa160_p + pi_c,ok,ok,ok,ok,ok,ok
PA161abcpp,atp_c + h2o_c + pa161_c --> adp_c + h_c + pa161_p + pi_c,ok,ok,ok,ok,ok,ok
PA180abcpp,atp_c + h2o_c + pa180_c --> adp_c + h_c + pa180_p + pi_c,ok,ok,ok,ok,ok,ok
PA181abcpp,atp_c + h2o_c + pa181_c --> adp_c + h_c + pa181_p + pi_c,ok,ok,ok,ok,ok,ok
PACCOAE,h_c + nadph_c + o2_c + phaccoa_c --> h2o_c + nadp_c + rephaccoa_c,ok,ok,ok,ok,ok,ok
PACCOAL,atp_c + coa_c + pac_c --> amp_c + phaccoa_c + ppi_c,ok,ok,ok,ok,ok,ok
PACPT_1,coa_c + ppad_c <=> amp_c + ppcoa_c,ok,ok,ok,ok,ok,ok
PALDH,Pald_c + h2o_c --> acald_c + pi_c,ok,ok,ok,ok,ok,ok
PALDP,h2o_c + pald_c --> acald_c + pi_c,ok,ok,ok,ok,ok,ok
PANTS,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c,ok,ok,ok,ok,ok,ok
PAPA120pp,h2o_p + pa120_p --> 12dgr120_p + pi_p,ok,ok,ok,ok,ok,ok
PAPA140pp,h2o_p + pa140_p --> 12dgr140_p + pi_p,ok,ok,ok,ok,ok,ok
PAPA141pp,h2o_p + pa141_p --> 12dgr141_p + pi_p,ok,ok,ok,ok,ok,ok
PAPA160,h2o_c + pa160_c --> 12dgr160_c + pi_c,ok,ok,ok,ok,ok,ok
PAPA161pp,h2o_p + pa161_p --> 12dgr161_p + pi_p,ok,ok,ok,ok,ok,ok
PAPA180pp,h2o_p + pa180_p --> 12dgr180_p + pi_p,ok,ok,ok,ok,ok,ok
PAPPT3,udcpp_c + ugmda_c --> uagmda_c + ump_c,ok,ok,ok,ok,ok,ok
PAPSR,paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c,ok,ok,ok,PAPSR2,ok,ok
PAPSR2,grxrd_c + paps_c --> grxox_c + 2.0 h_c + pap_c + so3_c,ok,ok,ok,PAPSR,ok,ok
PAPSSH,2.0 h_c + pap_c + so4_c <=> h2o_c + paps_c,ok,ok,ok,ok,ok,ok
PC2DHG,dscl_c + nadp_c --> h_c + nadph_c + scl_c,ok,ok,ok,SHCHD2,ok,ok
PCADYOX,34dhbz_c + o2_c --> CCbuttc_c + 2.0 h_c,ok,ok,ok,ok,ok,ok
PDC,2ahethmpp_c <=> acald_c + thmpp_c,ok,ok,ok,ok,ok,only when going forwards
PDE1,camp_c + h2o_c --> amp_c + h_c,ok,ok,ok,ok,ok,ok
PDE4,35cgmp_c + h2o_c --> gmp_c + h_c,ok,ok,ok,ok,ok,ok
PDH,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,ok,ok,ok,ok,ok,ok
PDHa,h_c + lpam_c + pyr_c --> adhlam_c + co2_c,ok,ok,ok,ok,ok,ok
PDHcr,dhlam_c + nad_c --> h_c + lpam_c + nadh_c,ok,ok,ok,ok,ok,ok
PDX5POi,o2_c + pdx5p_c --> h2o2_c + pydx5p_c,ok,ok,ok,ok,ok,ok
PDX5PS,dxyl5p_c + nad_c + phthr_c --> co2_c + 2.0 h2o_c + h_c + nadh_c + pdx5p_c + pi_c,ok,ok,ok,ok,ok,ok
PDYXPT_c,pydam_c + pyr_c <=> ala__L_c + pydx_c,ok,ok,ok,ok,ok,only when going forwards
PE120abcpp,atp_c + h2o_c + pe120_c --> adp_c + h_c + pe120_p + pi_c,ok,ok,ok,ok,ok,ok
PE140abcpp,atp_c + h2o_c + pe140_c --> adp_c + h_c + pe140_p + pi_c,ok,ok,ok,ok,ok,ok
PE141abcpp,atp_c + h2o_c + pe141_c --> adp_c + h_c + pe141_p + pi_c,ok,ok,ok,ok,ok,ok
PE160abcpp,atp_c + h2o_c + pe160_c --> adp_c + h_c + pe160_p + pi_c,ok,ok,ok,ok,ok,ok
PE161abcpp,atp_c + h2o_c + pe161_c --> adp_c + h_c + pe161_p + pi_c,ok,ok,ok,ok,ok,ok
PE180abcpp,atp_c + h2o_c + pe180_c --> adp_c + h_c + pe180_p + pi_c,ok,ok,ok,ok,ok,ok
PE181abcpp,atp_c + h2o_c + pe181_c --> adp_c + h_c + pe181_p + pi_c,ok,ok,ok,ok,ok,ok
PENTSOtex,pentso3_e <=> pentso3_p,ok,ok,ok,ok,ok,only when going backwards
PEPA,malt_c + pi_c --> h2o_c + malt6p_c,ok,ok,ok,ok,ok,ok
PEPCK_re,gtp_c + oaa_c --> co2_c + gdp_c + pep_c,ok,ok,ok,ok,ok,ok
PERD,4per_c + nad_c <=> h_c + nadh_c + ohpb_c,ok,ok,ok,ok,ok,only when going backwards
PG120abcpp,atp_c + h2o_c + pg120_c --> adp_c + h_c + pg120_p + pi_c,ok,ok,ok,ok,ok,ok
PG140abcpp,atp_c + h2o_c + pg140_c --> adp_c + h_c + pg140_p + pi_c,ok,ok,ok,ok,ok,ok
PG141abcpp,atp_c + h2o_c + pg141_c --> adp_c + h_c + pg141_p + pi_c,ok,ok,ok,ok,ok,ok
PG160abcpp,atp_c + h2o_c + pg160_c --> adp_c + h_c + pg160_p + pi_c,ok,ok,ok,ok,ok,ok
PG161abcpp,atp_c + h2o_c + pg161_c --> adp_c + h_c + pg161_p + pi_c,ok,ok,ok,ok,ok,ok
PG180abcpp,atp_c + h2o_c + pg180_c --> adp_c + h_c + pg180_p + pi_c,ok,ok,ok,ok,ok,ok
PG181abcpp,atp_c + h2o_c + pg181_c --> adp_c + h_c + pg181_p + pi_c,ok,ok,ok,ok,ok,ok
PGAMT,gam1p_c <=> gam6p_c,ok,ok,ok,ok,ok,only when going forwards
PGCD,3pg_c + nad_c --> 3php_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
PGI,g6p_c <=> f6p_c,ok,ok,ok,ok,ok,ok
PGI1c,g6p_A_c <=> f6p_c,ok,ok,ok,ok,ok,g6p_A_c
PGK,3pg_c + atp_c <=> 13dpg_c + adp_c,ok,ok,ok,ok,ok,ok
PGL,6pgl_c + h2o_c --> 6pgc_c + h_c,ok,ok,ok,ok,ok,ok
PGLCNDH,6p2dhglcn_c + nadph_c <=> 6pgc_c + 2.0 h_c + nadp_c,ok,ok,ok,ok,ok,only when going backwards
PGLYCP,2pglyc_c + h2o_c --> glyclt_c + pi_c,ok,ok,ok,ok,ok,ok
PGM,2pg_c <=> 3pg_c,ok,ok,ok,ok,ok,ok
PGMT,g1p_c <=> g6p_c,ok,ok,ok,ok,ok,ok
PGP120abcpp,atp_c + h2o_c + pgp120_c --> adp_c + h_c + pgp120_p + pi_c,ok,ok,ok,ok,ok,ok
PGP140abcpp,atp_c + h2o_c + pgp140_c --> adp_c + h_c + pgp140_p + pi_c,ok,ok,ok,ok,ok,ok
PGP141abcpp,atp_c + h2o_c + pgp141_c --> adp_c + h_c + pgp141_p + pi_c,ok,ok,ok,ok,ok,ok
PGP160abcpp,atp_c + h2o_c + pgp160_c --> adp_c + h_c + pgp160_p + pi_c,ok,ok,ok,ok,ok,ok
PGP161abcpp,atp_c + h2o_c + pgp161_c --> adp_c + h_c + pgp161_p + pi_c,ok,ok,ok,ok,ok,ok
PGP180abcpp,atp_c + h2o_c + pgp180_c --> adp_c + h_c + pgp180_p + pi_c,ok,ok,ok,ok,ok,ok
PGP181abcpp,atp_c + h2o_c + pgp181_c --> adp_c + h_c + pgp181_p + pi_c,ok,ok,ok,ok,ok,ok
PGPP120,h2o_c + pgp120_c --> pg120_c + pi_c,ok,ok,ok,ok,ok,ok
PGPP120pp,h2o_p + pgp120_p --> pg120_p + pi_p,ok,ok,ok,ok,ok,ok
PGPP140,h2o_c + pgp140_c --> pg140_c + pi_c,ok,ok,ok,ok,ok,ok
PGPP140pp,h2o_p + pgp140_p --> pg140_p + pi_p,ok,ok,ok,ok,ok,ok
PGPP141,h2o_c + pgp141_c --> pg141_c + pi_c,ok,ok,ok,ok,ok,ok
PGPP141pp,h2o_p + pgp141_p --> pg141_p + pi_p,ok,ok,ok,ok,ok,ok
PGPP160,h2o_c + pgp160_c --> pg160_c + pi_c,ok,ok,ok,ok,ok,ok
PGPP160pp,h2o_p + pgp160_p --> pg160_p + pi_p,ok,ok,ok,ok,ok,ok
PGPP161,h2o_c + pgp161_c --> pg161_c + pi_c,ok,ok,ok,ok,ok,ok
PGPP161pp,h2o_p + pgp161_p --> pg161_p + pi_p,ok,ok,ok,ok,ok,ok
PGPP180,h2o_c + pgp180_c --> pg180_c + pi_c,ok,ok,ok,ok,ok,ok
PGPP180pp,h2o_p + pgp180_p --> pg180_p + pi_p,ok,ok,ok,ok,ok,ok
PGPP181,h2o_c + pgp181_c --> pg181_c + pi_c,ok,ok,ok,ok,ok,ok
PGPP181pp,h2o_p + pgp181_p --> pg181_p + pi_p,ok,ok,ok,ok,ok,ok
PGSA120,cdpdddecg_c + glyc3p_c --> cmp_c + h_c + pgp120_c,ok,ok,ok,ok,ok,ok
PGSA140,cdpdtdecg_c + glyc3p_c --> cmp_c + h_c + pgp140_c,ok,ok,ok,ok,ok,ok
PGSA141,cdpdtdec7eg_c + glyc3p_c --> cmp_c + h_c + pgp141_c,ok,ok,ok,ok,ok,ok
PGSA160,cdpdhdecg_c + glyc3p_c --> cmp_c + h_c + pgp160_c,ok,ok,ok,ok,ok,ok
PGSA161,cdpdhdec9eg_c + glyc3p_c --> cmp_c + h_c + pgp161_c,ok,ok,ok,ok,ok,ok
PGSA180,cdpdodecg_c + glyc3p_c --> cmp_c + h_c + pgp180_c,ok,ok,ok,ok,ok,ok
PGSA181,cdpdodec11eg_c + glyc3p_c --> cmp_c + h_c + pgp181_c,ok,ok,ok,ok,ok,ok
PHCD,1p3h5c_c + 2.0 h2o_c + nad_c --> e4hglu_c + h_c + nadh_c,ok,ok,ok,ok,ok,ok
PHEDCAtexi,phedca_e --> phedca_p,ok,ok,ok,ok,ok,ok
PHEHPAtexi,phehpa_e --> phehpa_p,ok,ok,ok,ok,ok,ok
PHEHXAtexi,phehxa_e --> phehxa_p,ok,ok,ok,ok,ok,ok
PHEME2abcpp,atp_c + h2o_c + pheme_p --> adp_c + h_c + pheme_c + pi_c,ok,ok,PHEMEabcpp,ok,ok,ok
PHEMEabcpp,atp_c + h2o_c + pheme_c --> adp_c + h_c + pheme_p + pi_c,ok,ok,PHEME2abcpp,ok,ok,ok
PHEMEtonex,h_p + pheme_e --> h_c + pheme_p,ok,ok,ok,ok,ok,ok
PHENONAtexi,phenona_e --> phenona_p,ok,ok,ok,ok,ok,ok
PHEOCTAtexi,pheocta_e --> pheocta_p,ok,ok,ok,ok,ok,ok
PHEOR,o2_c + phe__L_c --> co2_c + h2o_c + pad_c,ok,ok,ok,ok,ok,ok
PHEPTtexi,phept_e --> phept_p,ok,ok,ok,ok,ok,ok
PHER,phe__L_c <=> phe__D_c,ok,ok,ok,ok,ok,only when going backwards
PHET,fad_c + h2o_c + phe__D_c --> fadh2_c + nh4_c + phpyr_c,ok,ok,ok,ok,ok,ok
PHETA1,akg_c + phe__L_c <=> glu__L_c + phpyr_c,ok,ok,ok,ok,ok,ok
PHETHPTOX3,o2_c + phe__L_c + thmnp_c --> dhmpt_c + h2o_c + tyr__L_c,ok,ok,ok,ok,ok,ok
PHEabc,atp_c + h2o_c + phe__L_e --> adp_c + h_c + phe__L_c + pi_c,ok,ok,ok,ok,ok,ok
PHEt2r,h_e + phe__L_e --> h_c + phe__L_c,ok,ok,ok,ok,ok,ok
PHEt2rpp,h_p + phe__L_p --> h_c + phe__L_c,ok,ok,ok,ok,ok,ok
PHEtipp,phe__L_c --> phe__L_p,ok,ok,ok,ok,ok,ok
PICH,h2o_c + phitcoa_c <=> hmpscoa_c,ok,ok,ok,ok,ok,ok
PIt2r,h_e + pi_e --> h_c + pi_c,ok,ok,ok,ok,ok,ok
PIt2rpp,h_p + pi_p --> h_c + pi_c,ok,ok,ok,ok,ok,ok
PIt7,3.0 na1_e + pi_e --> 3.0 na1_c + pi_c,ok,ok,ok,ok,ok,ok
PIt7ipp,3.0 na1_p + pi_p --> 3.0 na1_c + pi_c,ok,ok,ok,ok,ok,ok
PItex,pi_e <=> pi_p,ok,ok,ok,ok,ok,ok
PItpp,pi_c --> pi_p,ok,ok,ok,ok,ok,ok
PIuabcpp,atp_c + h2o_c + pi_p --> adp_c + h_c + 2.0 pi_c,ok,ok,ok,ok,ok,ok
PLIPA1A160pp,h2o_p + pa160_p --> 2hdecg3p_p + hdca_p,ok,ok,ok,ok,ok,ok
PLIPA1A161pp,h2o_p + pa161_p --> 2hdec9eg3p_p + hdcea_p,ok,ok,ok,ok,ok,ok
PLIPA1A181pp,h2o_p + pa181_p --> 2odec11eg3p_p + ocdcea_p,ok,ok,ok,ok,ok,ok
PLIPA1E120pp,h2o_p + pe120_p --> 2agpe120_p + ddca_p + h_p,ok,ok,ok,ok,ok,ok
PLIPA1E140pp,h2o_p + pe140_p --> 2agpe140_p + h_p + ttdca_p,ok,ok,ok,ok,ok,ok
PLIPA1E141pp,h2o_p + pe141_p --> 2agpe141_p + h_p + ttdcea_p,ok,ok,ok,ok,ok,ok
PLIPA1E160pp,h2o_p + pe160_p --> 2agpe160_p + h_p + hdca_p,ok,ok,ok,ok,ok,ok
PLIPA1E161pp,h2o_p + pe161_p --> 2agpe161_p + h_p + hdcea_p,ok,ok,ok,ok,ok,ok
PLIPA1E180pp,h2o_p + pe180_p --> 2agpe180_p + h_p + ocdca_p,ok,ok,ok,ok,ok,ok
PLIPA1E181pp,h2o_p + pe181_p --> 2agpe181_p + h_p + ocdcea_p,ok,ok,ok,ok,ok,ok
PLIPA1G120pp,h2o_p + pg120_p --> 2agpg120_p + ddca_p + h_p,ok,ok,ok,ok,ok,ok
PLIPA1G140pp,h2o_p + pg140_p --> 2agpg140_p + h_p + ttdca_p,ok,ok,ok,ok,ok,ok
PLIPA1G141pp,h2o_p + pg141_p --> 2agpg141_p + h_p + ttdcea_p,ok,ok,ok,ok,ok,ok
PLIPA1G160pp,h2o_p + pg160_p --> 2agpg160_p + h_p + hdca_p,ok,ok,ok,ok,ok,ok
PLIPA1G161pp,h2o_p + pg161_p --> 2agpg161_p + h_p + hdcea_p,ok,ok,ok,ok,ok,ok
PLIPA1G180pp,h2o_p + pg180_p --> 2agpg180_p + h_p + ocdca_p,ok,ok,ok,ok,ok,ok
PLIPA1G181pp,h2o_p + pg181_p --> 2agpg181_p + h_p + ocdcea_p,ok,ok,ok,ok,ok,ok
PLIPA2E160pp,h2o_p + pe160_p --> 1agpe160_p + h_p + hdca_p,ok,ok,ok,ok,ok,ok
PLIPA2E161pp,h2o_p + pe161_p --> 1agpe161_p + h_p + hdcea_p,ok,ok,ok,ok,ok,ok
PLIPA2E181pp,h2o_p + pe181_p --> 1agpe181_p + h_p + ocdcea_p,ok,ok,ok,ok,ok,ok
PLIPA2G160pp,h2o_p + pg160_p --> 1agpg160_p + h_p + hdca_p,ok,ok,ok,ok,ok,ok
PLIPA2G161pp,h2o_p + pg161_p --> 1agpg161_p + h_p + hdcea_p,ok,ok,ok,ok,ok,ok
PLIPA2G181pp,h2o_p + pg181_p --> 1agpg181_p + h_p + ocdcea_p,ok,ok,ok,ok,ok,ok
PMANM,man1p_c <=> man6p_c,ok,ok,ok,ok,ok,only when going forwards
PMDPHT,5aprbu_c + h2o_c --> 4r5au_c + pi_c,ok,ok,ok,ok,ok,ok
PMPK,4ampm_c + atp_c --> 2mahmp_c + adp_c,ok,ok,ok,ok,ok,ok
PNTK,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
POX,h2o_c + pyr_c + q8_c --> ac_c + co2_c + q8h2_c,ok,ok,ok,ok,ok,ok
PPA,h2o_c + ppi_c --> h_c + 2.0 pi_c,ok,ok,ok,ok,ok,ok
PPA2,h2o_c + pppi_c --> h_c + pi_c + ppi_c,ok,ok,ok,ok,ok,ok
PPAKr,adp_c + ppap_c <=> atp_c + ppa_c,ok,ok,ok,ok,ok,only when going backwards
PPA_1pp,h2o_c + ppi_c --> h_p + 2.0 pi_c,ok,ok,ok,ok,ok,ok
PPAt2pp,h_p + ppa_p --> h_c + ppa_c,ok,ok,ok,ok,ok,ok
PPAt4pp,na1_p + ppa_p --> na1_c + ppa_c,ok,ok,ok,ok,ok,ok
PPAtex,ppa_e <=> ppa_p,ok,ok,ok,ok,ok,only when going backwards
PPBNGS,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,ok,ok,ok,ok,ok,ok
PPC,co2_c + h2o_c + pep_c --> h_c + oaa_c + pi_c,ok,ok,ok,ok,ok,ok
PPCDC,4ppcys_c + h_c --> co2_c + pan4p_c,ok,ok,ok,ok,ok,ok
PPCK,atp_c + oaa_c --> adp_c + co2_c + pep_c,ok,ok,ok,ok,ok,ok
PPCSCT,ppcoa_c + succ_c --> ppa_c + succoa_c,ok,ok,ok,ok,ok,ok
PPDOy,h_c + lald__D_c + nadph_c --> 12ppd__R_c + nadp_c,ok,ok,ok,LCARR,ok,ok
PPGPPDP,h2o_c + ppgpp_c --> gdp_c + ppi_c,ok,ok,ok,ok,ok,ok
PPK,atp_c + pi_c --> adp_c + ppi_c,ok,ok,ok,ok,ok,ok
PPK2,atp_c + ppi_c --> adp_c + pppi_c,ok,ok,ok,ok,ok,ok
PPK50_B,47.0 gdp_c + ppi50_c --> 47.0 gtp_c + pppi_c,ok,ok,ok,ok,ok,ok
PPK50r,47.0 atp_c + pppi_c <=> 47.0 adp_c + ppi50_c,ok,ok,ok,ok,ok,only when going backwards
PPM,r1p_c <=> r5p_c,ok,ok,ok,ok,ok,only when going backwards
PPM2,2dr1p_c <=> 2dr5p_c,ok,ok,ok,ok,ok,only when going forwards
PPNCL2,4ppan_c + ctp_c + cys__L_c --> 4ppcys_c + cmp_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
PPND,nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c,ok,ok,ok,ok,ok,ok
PPNDH,h_c + pphn_c --> co2_c + h2o_c + phpyr_c,ok,ok,ok,ok,ok,ok
PPNDH2,fad_c + ppcoa_c <=> fadh2_c + prpncoa_c,ok,ok,ok,ok,ok,prpncoa_c
PPOHt2pp,h_p + ppoh_p --> h_c + ppoh_c,ok,ok,ok,ok,ok,ok
PPOHtex,ppoh_e <=> ppoh_p,ok,ok,ok,ok,ok,only when going backwards
PPOR,o2_c + phpyr_c --> 2hyoxplac_c + co2_c,ok,ok,ok,ok,ok,ok
PPPGO,1.5 o2_c + pppg9_c --> 3.0 h2o_c + ppp9_c,ok,ok,ok,ok,ok,ok
PPPM,3.0 h_c + pep_c <=> p3pyr_c,ok,ok,ok,ok,ok,only when going backwards
PPRGL,atp_c + gly_c + pram_c <=> adp_c + gar_c + h_c + pi_c,ok,ok,ok,ok,ok,only when going backwards
PPS,atp_c + h2o_c + pyr_c --> amp_c + 2.0 h_c + pep_c + pi_c,ok,ok,ok,ok,ok,ok
PRAIS,atp_c + fpram_c --> adp_c + air_c + 2.0 h_c + pi_c,ok,ok,ok,ok,ok,ok
PRAIi,pran_c --> 2cpr5p_c,ok,ok,ok,ok,ok,ok
PRAMPC,h2o_c + prbamp_c --> prfp_c,ok,ok,ok,ok,ok,ok
PRASCSi,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
PRATPP,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c,ok,ok,ok,ok,ok,ok
PRFGS,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
PRMICI,prfp_c <=> prlp_c,ok,ok,ok,ok,ok,only when going backwards
PROD2,fad_c + pro__L_c --> 1pyr5c_c + fadh2_c + h_c,ok,ok,ok,P5CR;PROD3,ok,ok
PROD3,pro__L_c + q8_c --> 1pyr5c_c + h_c + q8h2_c,ok,ok,ok,P5CR;PROD2,ok,ok
PROGLYabcpp,atp_c + h2o_c + progly_p --> adp_c + h_c + pi_c + progly_c,ok,ok,ok,ok,ok,ok
PROGLYtex,progly_e <=> progly_p,ok,ok,ok,ok,ok,only when going backwards
PROHISGLUtr,atp_c + h2o_c + prohisglu_e --> adp_c + h_c + pi_c + prohisglu_c,ok,ok,ok,ok,ok,ok
PROR,pro__L_c <=> pro__D_c,ok,ok,ok,ok,ok,only when going backwards
PROabc,atp_c + h2o_c + pro__L_e --> adp_c + h_c + pi_c + pro__L_c,ok,ok,ok,ok,ok,ok
PROabcpp,atp_c + h2o_c + pro__L_p --> adp_c + h_c + pi_c + pro__L_c,ok,ok,ok,ok,ok,ok
PROt2r,h_e + pro__L_e --> h_c + pro__L_c,ok,ok,ok,ok,ok,ok
PROt2rpp,h_p + pro__L_p --> h_c + pro__L_c,ok,ok,ok,ok,ok,ok
PROtex,pro__L_e <=> pro__L_p,ok,ok,ok,ok,ok,only when going backwards
PRPPS,atp_c + r5p_c <=> amp_c + h_c + prpp_c,ok,ok,ok,ok,ok,ok
PSCVT,pep_c + skm5p_c <=> 3psme_c + pi_c,ok,ok,ok,ok,ok,only when going backwards
PSD160,h_c + ps160_c --> co2_c + pe160_c,ok,ok,ok,ok,ok,ok
PSD161,h_c + ps161_c --> co2_c + pe161_c,ok,ok,ok,ok,ok,ok
PSD181,h_c + ps181_c --> co2_c + pe181_c,ok,ok,ok,ok,ok,ok
PSERT,3php_c + glu__L_c --> akg_c + pser__L_c,ok,ok,ok,ok,ok,ok
PSP_L,h2o_c + pser__L_c --> pi_c + ser__L_c,ok,ok,ok,ok,ok,ok
PSSA160,cdpdhdecg_c + ser__L_c --> cmp_c + h_c + ps160_c,ok,ok,ok,ok,ok,ok
PSSA161,cdpdhdec9eg_c + ser__L_c --> cmp_c + h_c + ps161_c,ok,ok,ok,ok,ok,ok
PSSA181,cdpdodec11eg_c + ser__L_c --> cmp_c + h_c + ps181_c,ok,ok,ok,ok,ok,ok
PSUDS,r5p_c + ura_c --> h2o_c + psd5p_c,ok,YUMPS,ok,ok,ok,ok
PTA2,pi_c + ppcoa_c --> coa_c + ppap_c,ok,ok,ok,ok,ok,ok
PTAr,accoa_c + pi_c <=> actp_c + coa_c,ok,ok,ok,ok,ok,ok
