reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test,loop_test,dead_end_test,dilution_test,pathway
PEALtabc,atp_c + h2o_c + pea_c --> adp_c + h_c + pea_e + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PEAMNO,h2o_c + o2_c + peamn_c --> h2o2_c + nh4_c + pacald_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PENTSOtex,pentso3_e <=> pentso3_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
PEPA,malt_c + pi_c --> h2o_c + malt6p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PEPCK_re,gtp_c + oaa_c --> co2_c + gdp_c + pep_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PFK,atp_c + f6p_c --> adp_c + fdp_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PG120abcpp,atp_c + h2o_c + pg120_c --> adp_c + h_c + pg120_p + pi_c,ok,ok,ok,N/A,N/A,ok,ok,pg120_c;pg120_p,5
PG140abcpp,atp_c + h2o_c + pg140_c --> adp_c + h_c + pg140_p + pi_c,ok,ok,ok,N/A,N/A,ok,ok,pg140_c;pg140_p,30
PG141abcpp,atp_c + h2o_c + pg141_c --> adp_c + h_c + pg141_p + pi_c,ok,ok,ok,N/A,N/A,ok,ok,pg141_c;pg141_p,29
PG160abcpp,atp_c + h2o_c + pg160_c --> adp_c + h_c + pg160_p + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PG161abcpp,atp_c + h2o_c + pg161_c --> adp_c + h_c + pg161_p + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PG180abcpp,atp_c + h2o_c + pg180_c --> adp_c + h_c + pg180_p + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PG181abcpp,atp_c + h2o_c + pg181_c --> adp_c + h_c + pg181_p + pi_c,ok,ok,ok,N/A,N/A,ok,ok,pg181_c;pg181_p,19
PGAMT,gam1p_c <=> gam6p_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
PGCD,3pg_c + nad_c --> 3php_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PGCM,g1p_c <=> g6p_A_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
PGI,g6p_c <=> f6p_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
PGK,3pg_c + atp_c <=> 13dpg_c + adp_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PGL,6pgl_c + h2o_c --> 6pgc_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PGM,2pg_c <=> 3pg_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PGMT,g1p_c <=> g6p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PGP160abcpp,atp_c + h2o_c + pgp160_c --> adp_c + h_c + pgp160_p + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PGPP140,h2o_c + pgp140_c --> pg140_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,pgp140_c;pg140_c,30
PGPP160,h2o_c + pgp160_c --> pg160_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PGPP160pp,h2o_p + pgp160_p --> pg160_p + pi_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PGPP180,h2o_c + pgp180_c --> pg180_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PGPP181,h2o_c + pgp181_c --> pg181_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,pgp181_c;pg181_c,19
PGSA140,cdpdtdecg_c + glyc3p_c --> cmp_c + h_c + pgp140_c,ok,ok,ok,N/A,N/A,ok,ok,cdpdtdecg_c;pgp140_c,30
PGSA160,cdpdhdecg_c + glyc3p_c --> cmp_c + h_c + pgp160_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PGSA180,cdpdodecg_c + glyc3p_c --> cmp_c + h_c + pgp180_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PGSA181,cdpdodec11eg_c + glyc3p_c --> cmp_c + h_c + pgp181_c,ok,ok,ok,N/A,N/A,ok,ok,cdpdodec11eg_c;pgp181_c,19
PHCD,1p3h5c_c + 2.0 h2o_c + nad_c --> e4hglu_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
PHCHGS,1p3h5c_c + h2o_c + h_c <=> 4hglusa_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
PHEME2abcpp,atp_c + h2o_c + pheme_p --> adp_c + h_c + pheme_c + pi_c,ok,ok,PHEMEabcpp,N/A,N/A,ok,ok,ok,0
PHEMEabcpp,atp_c + h2o_c + pheme_c --> adp_c + h_c + pheme_p + pi_c,ok,ok,PHEME2abcpp,N/A,N/A,ok,ok,ok,0
PHEMEt,pheme_e <=> pheme_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PHETA1,akg_c + phe__L_c <=> glu__L_c + phpyr_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
PHEabc,atp_c + h2o_c + phe__L_e --> adp_c + h_c + phe__L_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PHYCBOXL,h_c + phe__L_c --> co2_c + peamn_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PICH,h2o_c + phitcoa_c <=> hmpscoa_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
PIabc,atp_c + h2o_c + pi_e --> adp_c + h_c + 2.0 pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PIuabcpp,atp_c + h2o_c + pi_p --> adp_c + h_c + 2.0 pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PKETF,f6p_c + pi_c --> actp_c + e4p_c + h2o_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PKETX,pi_c + xu5p__D_c --> actp_c + g3p_c + h2o_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PLIPA1E120pp,h2o_p + pe120_p --> 2agpe120_p + ddca_p + h_p,ok,ok,ok,N/A,N/A,ok,ok,pe120_p;2agpe120_p;ddca_p,5
PLIPA1E141pp,h2o_p + pe141_p --> 2agpe141_p + h_p + ttdcea_p,ok,ok,ok,N/A,N/A,ok,ok,pe141_p;2agpe141_p;ttdcea_p,29
PLIPA1E160pp,h2o_p + pe160_p --> 2agpe160_p + h_p + hdca_p,ok,ok,ok,N/A,N/A,ok,ok,pe160_p;2agpe160_p,1
PLIPA1E180pp,h2o_p + pe180_p --> 2agpe180_p + h_p + ocdca_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PLIPA1E181pp,h2o_p + pe181_p --> 2agpe181_p + h_p + ocdcea_p,ok,ok,ok,N/A,N/A,ok,ok,pe181_p;2agpe181_p;ocdcea_p,2
PLIPA1G120pp,h2o_p + pg120_p --> 2agpg120_p + ddca_p + h_p,ok,ok,ok,N/A,N/A,ok,ok,pg120_p;2agpg120_p;ddca_p,5
PLIPA1G141pp,h2o_p + pg141_p --> 2agpg141_p + h_p + ttdcea_p,ok,ok,ok,N/A,N/A,ok,ok,pg141_p;2agpg141_p;ttdcea_p,29
PLIPA2A160pp,h2o_p + pa160_p --> 1hdecg3p_p + h_p + hdca_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PLIPA2E161pp,h2o_p + pe161_p --> 1agpe161_p + h_p + hdcea_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PLPS,g3p_c + gln__L_c + r5p_c --> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
PMANM,man1p_c <=> man6p_c,ok,ok,ok,N/A,N/A,ok,ok,always blocked,24
PMDPHT,5aprbu_c + h2o_c --> 4r5au_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,5aprbu_c;4r5au_c,40
PMEVK,5pmev_c + atp_c --> 5dpmev_c + adp_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PMPK,4ampm_c + atp_c --> 2mahmp_c + adp_c,ok,ok,ok,N/A,N/A,ok,ok,4ampm_c;2mahmp_c,9
PNCDC,h_c + ptcys_c --> co2_c + ptth_c,ok,PNCDC_1,ok,N/A,N/A,in loop,ok,ptcys_c;ptth_c,31
PNCDC_1,h_c + ptcys_c <=> co2_c + ptth_c,ok,PNCDC,ok,N/A,N/A,in loop,only when going forwards,ptcys_c;ptth_c,31
PNP,pi_c + rnam_c <=> h_c + ncam_c + r1p_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
PNTK,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,pnto__R_c;4ppan_c,1
POX,h2o_c + pyr_c + q8_c --> ac_c + co2_c + q8h2_c,ok,ok,ok,N/A,N/A,ok,ok,q8_c;q8h2_c,15
PPA,h2o_c + ppi_c --> h_c + 2.0 pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPA2,h2o_c + pppi_c --> h_c + pi_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPAKr,adp_c + ppap_c <=> atp_c + ppa_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
PPAP_Et,ppap_e <=> ppap_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPBNGS,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,ok,ok,ok,N/A,N/A,ok,ok,5aop_c;ppbng_c,13
PPC,co2_c + h2o_c + pep_c --> h_c + oaa_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPCDC,4ppcys_c + h_c --> co2_c + pan4p_c,ok,ok,ok,N/A,N/A,ok,ok,4ppcys_c;pan4p_c,1
PPCK,atp_c + oaa_c --> adp_c + co2_c + pep_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPCOAC,atp_c + hco3_c + ppcoa_c --> adp_c + h_c + mmcoa__S_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPGPPDP,h2o_c + ppgpp_c --> gdp_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPGPPDPE,h2o_c + pppgpp_c --> gtp_c + 7.0 h_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPK,atp_c + pi_c --> adp_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPK2,atp_c + ppi_c --> adp_c + pppi_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
PPM,r1p_c <=> r5p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPM2,2dr1p_c <=> 2dr5p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPNCL3,4ppan_c + atp_c + cys__L_c --> 4ppcys_c + amp_c + h_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,4ppan_c;4ppcys_c,1
PPND,nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPNDH,h_c + pphn_c --> co2_c + h2o_c + phpyr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPNDH2,fad_c + ppcoa_c <=> fadh2_c + prpncoa_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
PPPGO,1.5 o2_c + pppg9_c --> 3.0 h2o_c + ppp9_c,ok,ok,ok,N/A,N/A,ok,ok,pppg9_c;ppp9_c,13
PPTGS_BS,uaagmda_c --> h_c + peptido_BS_c + udcpdp_c,ok,ok,ok,N/A,N/A,ok,ok,uaagmda_c;peptido_BS_c;udcpdp_c,1
PPTHpp,h2o_p + ppt_p --> h2_p + pi_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PPTT,ipdp_c + pendp_c --> hexdp_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,pendp_c;hexdp_c,27
PPTtex,ppt_e <=> ppt_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
PQQH2tpp,pqqh2_c <=> pqqh2_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,pqqh2_c;pqqh2_p,23
PQQtpp,pqq_c <=> pqq_p,ok,ok,ok,N/A,N/A,ok,only when going forwards,pqq_c;pqq_p,23
PRAGSr,atp_c + gly_c + pram_c <=> adp_c + gar_c + h_c + pi_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
PRAIS,atp_c + fpram_c --> adp_c + air_c + 2.0 h_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PRAIi,pran_c --> 2cpr5p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PRAMPC,h2o_c + prbamp_c --> prfp_c,PRAMPC_1,ok,ok,N/A,N/A,ok,ok,ok,0
PRAMPC_1,h2o_c + prbamp_c --> prfp_c,PRAMPC,ok,ok,N/A,N/A,ok,ok,ok,0
PRASCSi,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PRATPP,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PRFGS,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c,ok,ok,PRFGS_1,N/A,N/A,ok,ok,ok,0
PRFGS_1,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + 2.0 h_c + pi_c,ok,ok,PRFGS,N/A,N/A,ok,ok,ok,0
PRMICI,prfp_c <=> prlp_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
PROD2,fad_c + pro__L_c --> 1pyr5c_c + fadh2_c + h_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
PROGLYabcpp,atp_c + h2o_c + progly_p --> adp_c + h_c + pi_c + progly_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PROGLYtex,progly_e <=> progly_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
PROHISGLUtr,atp_c + h2o_c + prohisglu_e --> adp_c + h_c + pi_c + prohisglu_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PROabc,atp_c + h2o_c + pro__L_e --> adp_c + h_c + pi_c + pro__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PROabcpp,atp_c + h2o_c + pro__L_p --> adp_c + h_c + pi_c + pro__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PROt2r,h_e + pro__L_e --> h_c + pro__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PROt2rpp,h_p + pro__L_p --> h_c + pro__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PROtex,pro__L_e <=> pro__L_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
PRPPS,atp_c + r5p_c <=> amp_c + h_c + prpp_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
PSCVT,pep_c + skm5p_c <=> 3psme_c + pi_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
PSD161,h_c + ps161_c --> co2_c + pe161_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PSD180,h_c + ps180_c --> co2_c + pe180_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PSERT,3php_c + glu__L_c --> akg_c + pser__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PSERtex,pser__L_e <=> pser__L_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
PSP_L,h2o_c + pser__L_c --> pi_c + ser__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PSP_Lpp,h2o_p + pser__L_p --> pi_p + ser__L_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PSSA161,cdpdhdec9eg_c + ser__L_c --> cmp_c + h_c + ps161_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PSSA180,cdpdodecg_c + ser__L_c --> cmp_c + h_c + ps180_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PSUDS,r5p_c + ura_c --> h2o_c + psd5p_c,ok,YUMPS,ok,N/A,N/A,in loop,ok,ok,0
PTA2,pi_c + ppcoa_c --> coa_c + ppap_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
PTAr,accoa_c + pi_c <=> actp_c + coa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PTHRpp,h2o_p + thrp_p --> pi_p + thr__L_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PTPATi,atp_c + h_c + pan4p_c --> dpcoa_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,pan4p_c;dpcoa_c,1
PTRCAT1,accoa_c + ptrc_c --> aprut_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PTRCTA,akg_c + ptrc_c --> 4abutn_c + glu__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PTRCTA2,ptrc_c + pyr_c --> 4abutn_c + ala__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PTRCabc,atp_c + h2o_c + ptrc_e --> adp_c + h_c + pi_c + ptrc_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PTRCabcpp,atp_c + h2o_c + ptrc_p --> adp_c + h_c + pi_c + ptrc_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PTRCt2pp,h_p + ptrc_p --> h_c + ptrc_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PTRCtex,ptrc_e <=> ptrc_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PUNP1,adn_c + pi_c <=> ade_c + r1p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PUNP2,dad_2_c + pi_c <=> 2dr1p_c + ade_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
PUNP3,gsn_c + pi_c <=> gua_c + r1p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PUNP5,ins_c + pi_c <=> hxan_c + r1p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PUNP6,din_c + pi_c <=> 2dr1p_c + hxan_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
PUNP7,pi_c + xtsn_c <=> r1p_c + xan_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PUTA3,glu5sa_c + h2o_c + nad_c --> glu__L_c + 2.0 h_c + nadh_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PY5CCR,1p3h5c_c + 2.0 h_c + nadh_c --> 4hpro_LT_c + nad_c,ok,HPROx,HPROx,N/A,N/A,in loop,ok,ok,0
PY5CCR2,1p3h5c_c + 2.0 h_c + nadph_c --> 4hpro_LT_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
PYAM5PO,h2o_c + o2_c + pyam5p_c --> h2o2_c + nh4_c + pydx5p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PYDAMK,atp_c + pydam_c --> adp_c + h_c + pyam5p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PYDXNO,o2_c + pydxn_c --> h2o2_c + pydx_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PYDXO,2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c <-- 2.0 h2o2_c + pydam_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PYDXOR,h_c + nadph_c + pydx_c --> nadp_c + pydxn_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PYDXPP,h2o_c + pydx5p_c --> pi_c + pydx_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PYDXS,g3p_c + gln__L_c + ru5p__D_c <=> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PYNP1,csn_c + r1p_c <=> cytd_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
PYOVD2tex,atp_c + h2o_c + pyovd_kt_p --> adp_c + h_c + pi_c + pyovd_kt_e,ok,ok,ok,N/A,N/A,ok,ok,pyovd_kt_p,23
PYRt2,h_e + pyr_e --> h_c + pyr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
QMO2,2.0 o2_c + q8h2_c --> 2.0 h_c + 2.0 o2s_c + q8_c,ok,ok,ok,N/A,N/A,ok,ok,q8h2_c;o2s_c;q8_c,15
QUIDH,pqq_c + quin_c <=> 3dhq_c + pqqh2_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,quin_c;pqq_c;pqqh2_c,23
QUIN2tex,quin_e <=> quin_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,quin_e;quin_p,23
QUIN2tpp,quin_p <=> quin_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,quin_p;quin_c,23
QULNS,dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c,ok,ok,ok,N/A,N/A,ok,ok,iasp_c;quln_c,15
R5PP,h2o_c + r5p_c --> pi_c + rib__D_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
R5PPpp,h2o_p + r5p_p --> pi_p + rib__D_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0
R5Ptex,r5p_e <=> r5p_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
RAFFabc,atp_c + h2o_c + raffin_e --> adp_c + h_c + pi_c + raffin_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
RAFGH,h2o_c + raffin_c --> gal_c + sucr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
RBFK,atp_c + ribflv_c --> adp_c + fmn_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
RBFSa,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,4r5au_c;db4p_c;dmlz_c,40
RBFSb,2.0 dmlz_c --> 4r5au_c + ribflv_c,ok,ok,ok,N/A,N/A,ok,ok,dmlz_c;4r5au_c,40
RBK,atp_c + rib__D_c --> adp_c + h_c + r5p_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
RBK_L1,atp_c + rbl__L_c --> adp_c + h_c + ru5p__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
RBP4E,ru5p__L_c <=> xu5p__D_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
RECOAH10,R_3hnonacoa_c <=> h2o_c + nona2coa_c,ok,ok,ok,N/A,N/A,in loop,only when going backwards,R_3hnonacoa_c;nona2coa_c,11
RECOAH11,R_3hpdecacoa_c <=> h2o_c + pdca2coa_c,ok,ok,ok,N/A,N/A,in loop,only when going backwards,R_3hpdecacoa_c;pdca2coa_c,36
RECOAH12,R_3hpnonacoa_c <=> h2o_c + pnona2coa_c,ok,ok,ok,N/A,N/A,in loop,only when going backwards,R_3hpnonacoa_c;pnona2coa_c,26
RECOAH13,R_3hpoctacoa_c <=> h2o_c + pocta2coa_c,ok,ok,ok,N/A,N/A,in loop,only when going backwards,R_3hpoctacoa_c;pocta2coa_c,12
RECOAH14,R_3hphpcoa_c <=> h2o_c + php2coa_c,ok,ok,ok,N/A,N/A,in loop,only when going backwards,R_3hphpcoa_c;php2coa_c,25
RECOAH15,R_3hphxacoa_c <=> h2o_c + phxa2coa_c,ok,ok,ok,N/A,N/A,in loop,only when going backwards,R_3hphxacoa_c;phxa2coa_c,4
RECOAH16,R_3hpptcoa_c <=> h2o_c + ppt2coa_c,ok,ok,ok,N/A,N/A,in loop,only when going backwards,R_3hpptcoa_c;ppt2coa_c,34
RECOAH17,R_3hpbcoa_c <=> h2o_c + pb2coa_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
RECOAH19,R_3h6athcoa_c <=> 6ath2coa_c + h2o_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
RECOAH2,R_3hhcoa_c <=> h2o_c + hx2coa_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
RECOAH20,R_3h4atbcoa_c <=> 4atb2coa_c + h2o_c,ok,ok,ok,N/A,N/A,ok,ok,always blocked,22
RECOAH21,R_3hcmrs7ecoa_c <=> h2o_c + tde2coa_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
RECOAH22,R_3hcddec5ecoa_c <=> dde2coa_c + h2o_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
RECOAH23,R_3htd5coa_c <=> h2o_c + tded5_2_coa_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
RECOAH24,R_3htd58coa_c <=> h2o_c + td58_2_coa_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
RECOAH25,R_3hdd6coa_c <=> dd6_2_coa_c + h2o_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
RECOAH26,R3hdec4coa_c <=> dec4_2_coa_c + h2o_c,ok,ok,ok,N/A,N/A,in loop,only when going backwards,ok,0
RECOAH3,R_3hocoa_c <=> h2o_c + oc2coa_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
RECOAH4,R_3hdcoa_c <=> dc2coa_c + h2o_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
RECOAH5,R_3hddcoa_c <=> dd2coa_c + h2o_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
RECOAH6,R_3hmrscoa_c <=> h2o_c + td2coa_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0
RECOAH7,R_3hhdcoa_c <=> h2o_c + hdd2coa_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
RECOAH8,R_3hptcoa_c <=> h2o_c + pt2coa_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
RECOAH9,R_3hhpcoa_c <=> h2o_c + hp2coa_c,ok,ok,ok,N/A,N/A,in loop,only when going backwards,R_3hhpcoa_c;hp2coa_c,20
REPHACCOAI,rephaccoa_c <=> 2oxpaccoa_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
RHA100tex,R_3hdcaa_p <=> R_3hdcaa_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
RHA100tpp,R_3hdcaa_p <=> R_3hdcaa_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
RHA101tex,R3hdec4e_p <=> R3hdec4e_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0
RHA101tpp,R3hdec4e_p <=> R3hdec4e_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0
RHA120tex,R_3hdda_p <=> R_3hdda_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
RHA120tpp,R_3hdda_p <=> R_3hdda_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
RHA121d6tex,R_3hdd6e_p <=> R_3hdd6e_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
RHA121d6tpp,R_3hdd6e_p <=> R_3hdd6e_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
RHA121tex,R_3hdd5ea_p <=> R_3hdd5ea_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
RHA121tpp,R_3hdd5ea_p <=> R_3hdd5ea_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
RHA140tex,R_3httdca_p <=> R_3httdca_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
RHA140tpp,R_3httdca_p <=> R_3httdca_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0
RHA141d5tex,R_3htd5e_p <=> R_3htd5e_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0
